-1.009084272969494486e+05,-8.906213869008584538e+01,3.388770174257902909e+03,-1.033279595246382378e+05,-1.333163843862036629e+03,-1.439811991531533422e+05
-1.112891272810547525e+05,-3.625327449516310594e+02,7.636101471348189989e+03,-1.115267137670298689e+05,-3.005686055986240262e+03,-1.526579761994341970e+05
-1.024715740661096643e+05,-2.372125605949655380e+00,5.951344677740357838e+03,-1.046074501567417610e+05,-3.034361801458815535e+03,-1.485694717859689845e+05
-1.113322759142983268e+05,-3.175205698747017777e+02,7.929622788116041193e+03,-1.115507522539100610e+05,-1.197085412684719358e+03,-1.529736344673703425e+05
-1.022897212665588886e+05,4.868650263136117928e+01,6.187432009837812075e+03,-1.045635598902055353e+05,-1.254391670736877131e+03,-1.488113911778969632e+05
-1.107499067591948842e+05,-4.945866205104657070e+02,-7.447878441922003731e+03,-1.114717443036150944e+05,-9.664943931859102122e+02,-1.507302434794516885e+05
-1.020731940451560076e+05,-2.543858562275578947e+02,-5.942853851501797180e+03,-1.051727190633242571e+05,-1.085272196388230441e+03,-1.468640198468258604e+05
-1.108375419088727213e+05,-4.476797951189544165e+02,-7.472256349189152388e+03,-1.115247992531818018e+05,5.914393027242260814e+02,-1.510982316979893949e+05
-1.020910887608313060e+05,-2.265831891509163256e+02,-5.987669913440367964e+03,-1.052068894753526838e+05,4.485492142550955919e+02,-1.471879765410271357e+05
-1.096810307704099687e+05,-4.614608625497565981e+02,-4.610221018187763548e+03,-1.103812129657567857e+05,-6.734664911552372359e+02,-1.467690351445797132e+05
-1.010372662828499306e+05,-1.888216537322919351e+02,-3.169048292540188868e+03,-1.041409201912495191e+05,-8.039034656376445582e+02,-1.429614444094073842e+05
-1.097771365586382599e+05,-4.179981159711314831e+02,-4.617131183379966387e+03,-1.104497713681758760e+05,8.590960119753742674e+02,-1.472213344021187804e+05
-1.010560660601107083e+05,-1.684146345302717691e+02,-3.195354511565258690e+03,-1.041806763558624807e+05,6.996886149321726407e+02,-1.433720538238178415e+05
-1.103180308024194383e+05,-5.154384503836490694e+02,-3.420086095085418492e+03,-1.102519966971889808e+05,-5.272391748511773812e+02,-1.456231648691490991e+05
-1.043960640160798212e+05,-4.279910974155512804e+02,-3.287302164456589708e+03,-1.048168529356590443e+05,-6.337346019700406714e+02,-1.427639434295645624e+05
-1.104347840303568082e+05,-4.578584415581672715e+02,-3.402386214123683658e+03,-1.103237175788623135e+05,1.009396026727958315e+03,-1.460560341902591172e+05
-1.044514459759938618e+05,-3.532955266843509889e+02,-3.278853865354297341e+03,-1.048692313914189726e+05,8.842116853107696670e+02,-1.431683352362002770e+05
-1.102798907650545443e+05,-4.938655364437449862e+02,-1.649751748318469708e+03,-1.101573681497748621e+05,-4.446749896554277370e+02,-1.455136144722266763e+05
-1.043392227568863746e+05,-3.891569478653191254e+02,-1.536939598562691117e+03,-1.046641958163991658e+05,-5.576122624407930743e+02,-1.426386832855631073e+05
-1.104030565514532209e+05,-4.383631780907477378e+02,-1.612835652882916747e+03,-1.102334972548504011e+05,1.112783535888541792e+03,-1.459622176305824250e+05
-1.044017695981485303e+05,-3.155750088780922624e+02,-1.508789682258952553e+03,-1.047220379874209611e+05,9.803090527928202391e+02,-1.430583667208075058e+05
-1.105242086893506639e+05,-4.886485961546723047e+02,-4.833578686774773132e+02,-1.101981158403103909e+05,-3.912270357222951134e+02,-1.456282410741859931e+05
-1.051936827752507379e+05,-3.940936906784453413e+02,-5.065008326992890488e+02,-1.048559976956930623e+05,-5.064598672017908143e+02,-1.429547722941509855e+05
-1.106553381690227106e+05,-4.418234417486518169e+02,-4.315650748128485930e+02,-1.102789942895948479e+05,1.176832572353672276e+03,-1.460881991672151489e+05
-1.052789812206449569e+05,-3.429811587981043886e+02,-4.613151689427522797e+02,-1.049231608318024810e+05,1.042023117976983713e+03,-1.433923173656302097e+05
-1.105905970558039699e+05,-4.711104673870106581e+02,1.059447033456742020e+03,-1.102263396477686911e+05,-3.334740521749750428e+02,-1.458537038398849545e+05
-1.052654024545706343e+05,-3.579510161944417632e+02,1.012707177965279925e+03,-1.048658079376290407e+05,-4.576505905542364872e+02,-1.431722411203073279e+05
-1.107178219150683435e+05,-4.288883666085351933e+02,1.126333374628926776e+03,-1.103120113725527917e+05,1.237317394450064967e+03,-1.463637933172652556e+05
-1.053458276080075302e+05,-3.080314266771227949e+02,1.072362288174934520e+03,-1.049372008208577463e+05,1.091581077730402285e+03,-1.436659035775607917e+05
-1.104293503032759472e+05,-4.550117315485644554e+02,2.227417521474754722e+03,-1.102215626677872933e+05,-2.893414115277507790e+02,-1.460796438165837608e+05
-1.044345531148664159e+05,-3.275354483510772070e+02,2.023353020693029521e+03,-1.046774206938208372e+05,-4.207342890519634011e+02,-1.431706891063077492e+05
-1.105570198506332235e+05,-4.217931381131105582e+02,2.307602097384053195e+03,-1.103126800523971469e+05,1.275709726160812806e+03,-1.465956243721079081e+05
-1.045129847291709302e+05,-2.992907511058093633e+02,2.092415831737209828e+03,-1.047535810425638047e+05,1.122300383338735628e+03,-1.436702185624785197e+05
-1.106204981332398020e+05,-4.339266799929754370e+02,4.018121410974716127e+03,-1.103754854622245475e+05,-2.291927368676466870e+02,-1.467356651007821492e+05
-1.046429197266683477e+05,-2.874544266466984368e+02,3.784922328886177638e+03,-1.048602097473647154e+05,-3.708911855702998537e+02,-1.438309604112945090e+05
-1.107605944519720651e+05,-4.010819839390226207e+02,4.116309014691720222e+03,-1.104707382123420830e+05,1.324731841574644250e+03,-1.472237995966297749e+05
-1.047376893938623689e+05,-2.642366714945728745e+02,3.871366127121918908e+03,-1.049468997910923645e+05,1.162353741067211786e+03,-1.443004650902390422e+05
-1.100551560510287381e+05,-3.895657241702372175e+02,5.196067427540005156e+03,-1.105820350235294172e+05,-1.542276394179181693e+02,-1.484495491940972861e+05
-1.010881515170545172e+05,-1.948898481379130487e+02,3.466818700552310929e+03,-1.042311666021641140e+05,-2.989239736146450923e+02,-1.444987594143190945e+05
-1.101921154154447868e+05,-3.504125194225180167e+02,5.299240220535037224e+03,-1.106865821825649909e+05,1.395802545854893197e+03,-1.489711036720224074e+05
-1.011250876329863386e+05,-1.409491887580176694e+02,3.524264415683460356e+03,-1.043087458834027639e+05,1.227846051685673274e+03,-1.449813309004338807e+05
-1.114758419982526684e+05,-3.443104564603552262e+02,8.087845488719023706e+03,-1.118552777525200509e+05,-6.509097678973452261e+00,-1.533943575609694526e+05
-1.024891871851512988e+05,-1.223254869542595884e+02,6.311520617212097932e+03,-1.054829314057603187e+05,-2.002926197134048607e+02,-1.494165406485976127e+05
-1.116478947698367847e+05,-3.116609704307788888e+02,8.222999629818139510e+03,-1.119963668261084094e+05,1.554059776495020969e+03,-1.540525058117888693e+05
-1.025584184100646962e+05,-7.628875386540386216e+01,6.406623679643604191e+03,-1.055943631586138799e+05,1.339390282360815036e+03,-1.500317857143381552e+05
-1.109011146783260483e+05,-3.726914783457774547e+02,-7.450794918107876583e+03,-1.113898295073560439e+05,1.761120874633714493e+03,-1.514586254396907752e+05
-1.019832276718304929e+05,-7.518533766544938146e+01,-5.971499388570333394e+03,-1.044846752398959798e+05,1.459090305901314878e+03,-1.473344628888094157e+05
-1.111607890809504024e+05,-3.107755525464614266e+02,-7.389508010763370294e+03,-1.115779668906395673e+05,3.546620381681745130e+03,-1.523178324089476373e+05
-1.022850942663157621e+05,-1.810222241645975316e+01,-5.935397737352512195e+03,-1.046826991621487687e+05,3.221721539451305034e+03,-1.481917155703538156e+05
-1.098496826854837127e+05,-3.613941446479941533e+02,-4.594638357103860471e+03,-1.103059783773884556e+05,2.015388940448041922e+03,-1.476117048749277310e+05
-1.009397455046138493e+05,-7.778672814189526719e+01,-3.179271864655206628e+03,-1.034012730802010628e+05,1.685686624580362604e+03,-1.435325131985084154e+05
-1.101257357596376096e+05,-3.038081057855736162e+02,-4.550083989340315384e+03,-1.105114752180183132e+05,3.796657725423307966e+03,-1.485306531175386626e+05
-1.012581936733960611e+05,-2.475513318491318060e+01,-3.162606530819559339e+03,-1.036206660401553818e+05,3.437182189289979306e+03,-1.444442982945881085e+05
-1.105033495368482691e+05,-4.036621703490976643e+02,-3.377715656109932752e+03,-1.101765389739592356e+05,2.167627404384283636e+03,-1.465085173321987968e+05
-1.043058600368777115e+05,-2.596997307978659251e+02,-3.247525495761219190e+03,-1.040568490800891013e+05,1.873112764431887172e+03,-1.433814561463820573e+05
-1.107745999925654178e+05,-3.406680712679116709e+02,-3.330463732990757308e+03,-1.103835316462294140e+05,3.956160054386526099e+03,-1.474455472871799720e+05
-1.045685607552052825e+05,-1.735668859165432991e+02,-3.203961833666720850e+03,-1.042636920222372719e+05,3.639346006821141145e+03,-1.443080028462920163e+05
-1.104743891044491029e+05,-3.936759283854499927e+02,-1.578003260808950927e+03,-1.100880574041270447e+05,2.290745893779504513e+03,-1.464209591198010603e+05
