# sigma_xx, sigma_yy, sigma_xy, epsilon_xx, epsilon_yy, epsilon_xy, vonMises, epsPlastic, hardening, epsilonP__xx, epsilonP__yy, epsilonP__xy, yieldValue, iteration
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-55428027.16531,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-55428027.16531,   0.00000
128187.48520,541695.50196,-29772.57721,  -0.00019,   0.00089,  -0.00015,493038.21670,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-54934988.94861,   0.00000
256374.97039,1083391.00392,-57891.12235,  -0.00038,   0.00177,  -0.00030,985780.90994,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-54442246.25537,   0.00000
384562.45559,1625086.50588,-87663.69955,  -0.00057,   0.00266,  -0.00046,1478817.75390,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-53949209.41141,   0.00000
513576.95682,2157684.83147,-115782.24469,  -0.00075,   0.00353,  -0.00060,1962509.74458,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-53465517.42073,   0.00000
645072.50615,2696072.26929,-145554.82190,  -0.00093,   0.00440,  -0.00076,2451391.59305,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-52976635.57226,   0.00000
771605.95928,3222881.48265,-173673.36704,  -0.00111,   0.00526,  -0.00090,2930193.43470,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-52497833.73060,   0.00000
898139.41241,3749690.69600,-201791.91218,  -0.00129,   0.00612,  -0.00105,3408995.40171,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-52019031.76360,   0.00000
1030461.97777,4278980.95746,-231564.48939,  -0.00146,   0.00698,  -0.00120,3888839.04011,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-51539188.12519,   0.00000
1154514.38280,4800001.05858,-259683.03453,  -0.00164,   0.00784,  -0.00135,4362745.60319,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-51065281.56212,   0.00000
1290145.01230,5325983.25590,-287801.57967,  -0.00181,   0.00869,  -0.00150,4838157.73921,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-50589869.42609,   0.00000
1415024.43336,5837906.18065,-317574.15687,  -0.00198,   0.00952,  -0.00165,5303321.87135,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-50124705.29395,   0.00000
1548174.01476,6358099.26574,-345692.70201,  -0.00214,   0.01036,  -0.00180,5773849.26364,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-49654177.90167,   0.00000
1673053.43582,6870022.19049,-373811.24715,  -0.00231,   0.01120,  -0.00194,6238718.05842,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-49189309.10688,   0.00000
1807030.03325,7381118.09921,-401929.79229,  -0.00247,   0.01202,  -0.00209,6700224.06529,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-48727803.10001,   0.00000
1935217.51845,7889732.95983,-430048.33743,  -0.00263,   0.01285,  -0.00224,7160965.59823,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-48267061.56708,   0.00000
2066713.06778,8395039.75631,-459820.91464,  -0.00279,   0.01367,  -0.00239,7617884.40883,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-47810142.75647,   0.00000
2198208.61711,8900346.55280,-487939.45978,  -0.00294,   0.01448,  -0.00254,8074510.89205,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-47353516.27325,   0.00000
2327223.11834,9399864.23705,-516058.00492,  -0.00310,   0.01529,  -0.00268,8526240.75130,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-46901786.41401,   0.00000
2459545.68370,9896073.85716,-544176.55006,  -0.00324,   0.01609,  -0.00283,8973861.00675,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-46454166.15855,   0.00000
2586079.13683,10389802.42918,-572295.09520,  -0.00340,   0.01689,  -0.00298,9420696.02255,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-46007331.14275,   0.00000
2721709.76633,10882703.98516,-598759.60827,  -0.00353,   0.01768,  -0.00311,9863920.49673,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-45564106.66858,   0.00000
2851551.28360,11373124.49304,-626878.15341,  -0.00368,   0.01847,  -0.00326,10306657.38095,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-45121369.78436,   0.00000
2984700.86499,11860236.93679,-654996.69855,  -0.00382,   0.01926,  -0.00341,10745299.53195,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-44682727.63336,   0.00000
3117850.44639,12347349.38053,-683115.24369,  -0.00396,   0.02004,  -0.00355,11183951.83563,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-44244075.32968,   0.00000
3248518.97969,12828672.71204,-709579.75676,  -0.00409,   0.02081,  -0.00369,11617402.57624,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-43810624.58906,   0.00000
3384976.62522,13312477.09166,-737698.30190,  -0.00422,   0.02159,  -0.00384,12051982.64370,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-43376044.52161,   0.00000
3518953.22265,13790492.35903,-765816.84704,  -0.00435,   0.02235,  -0.00398,12481668.16129,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-42946359.00401,   0.00000
3650448.77198,14262718.51418,-792281.36012,  -0.00448,   0.02311,  -0.00412,12906150.53481,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-42521876.63050,   0.00000
3781944.32131,14734944.66932,-820399.90526,  -0.00461,   0.02387,  -0.00427,13330946.13874,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-42097081.02656,   0.00000
3916747.93478,15203862.76033,-846864.41833,  -0.00473,   0.02462,  -0.00440,13751370.73827,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-41676656.42703,   0.00000
4051551.54824,15672780.85134,-873328.93140,  -0.00485,   0.02536,  -0.00454,14171808.64625,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-41256218.51906,   0.00000
4189663.22584,16138390.87821,-901447.47654,  -0.00496,   0.02610,  -0.00469,14588500.19557,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-40839526.96974,   0.00000
4327774.90344,16604000.90509,-927911.98962,  -0.00507,   0.02684,  -0.00483,15004904.70608,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-40423122.45922,   0.00000
4463405.53294,17063821.81973,-954376.50269,  -0.00519,   0.02757,  -0.00496,15416411.73718,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-40011615.42813,   0.00000
4596555.11433,17517853.62213,-980841.01576,  -0.00530,   0.02830,  -0.00510,15823017.47712,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-39605009.68819,   0.00000
4735493.80797,17974366.47264,-1007305.52883,  -0.00540,   0.02902,  -0.00524,16230503.49958,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-39197523.66572,   0.00000
4871951.45350,18425090.21091,-1033770.04191,  -0.00550,   0.02973,  -0.00538,16633092.21733,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-38794934.94798,   0.00000
5014198.21126,18878294.99728,-1060234.55498,  -0.00560,   0.03045,  -0.00551,17036577.84398,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-38391449.32133,   0.00000
5153963.92093,19325710.67142,-1086699.06805,  -0.00569,   0.03115,  -0.00565,17435170.37773,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-37992856.78758,   0.00000
5293729.63060,19773126.34556,-1113163.58112,  -0.00579,   0.03186,  -0.00579,17833785.73184,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-37594241.43347,   0.00000
5431014.29216,20214752.90746,-1139628.09420,  -0.00588,   0.03255,  -0.00593,18227501.08977,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-37200526.07554,   0.00000
5571607.01786,20653071.40523,-1164438.57520,  -0.00597,   0.03324,  -0.00606,18616904.07225,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-36811123.09306,   0.00000
5712199.74356,21091389.90299,-1190903.08828,  -0.00606,   0.03393,  -0.00619,19006642.85065,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-36421384.31465,   0.00000
5856100.53339,21526400.33663,-1217367.60135,  -0.00613,   0.03461,  -0.00633,19392395.72737,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-36035631.43793,   0.00000
6000001.32323,21961410.77026,-1242178.08235,  -0.00621,   0.03529,  -0.00646,19777869.05565,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-35650158.10966,   0.00000
6141421.06496,22390632.09166,-1266988.56336,  -0.00629,   0.03596,  -0.00659,20158445.83878,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-35269581.32653,   0.00000
