# sigma_xx, sigma_yy, sigma_xy, epsilon_xx, epsilon_yy, epsilon_xy, vonMises, epsPlastic, hardening, epsilonP__xx, epsilonP__yy, epsilonP__xy, yieldValue, iteration
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-55428027.16531,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-55428027.16531,   0.00000
188083.27106,401007.72887,24131.43855,   0.00003,   0.00058,   0.00013,350009.49856,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-55078017.66675,   0.00000
379005.53490,799176.46498,46843.38072,   0.00007,   0.00116,   0.00024,697150.50098,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-54730876.66432,   0.00000
569927.79874,1197345.20108,68135.82650,   0.00010,   0.00173,   0.00035,1044021.25654,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-54384005.90877,   0.00000
763689.05534,1592674.94441,89428.27228,   0.00015,   0.00230,   0.00047,1388350.91951,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-54039676.24580,   0.00000
957450.31195,1988004.68774,110720.71806,   0.00019,   0.00287,   0.00058,1732695.95202,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-53695331.21329,   0.00000
1149082.32398,2378366.19373,130593.66746,   0.00024,   0.00343,   0.00068,2072496.44234,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-53355530.72296,   0.00000
1340714.33601,2768727.69971,150466.61685,   0.00028,   0.00399,   0.00078,2412305.05840,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-53015722.10691,   0.00000
1535185.34080,3156250.21292,168920.06986,   0.00033,   0.00455,   0.00088,2749342.16649,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-52678684.99882,   0.00000
1727527.10102,3538804.48879,187373.52287,   0.00038,   0.00509,   0.00097,3082115.01185,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-52345912.15346,   0.00000
1924837.09859,3923488.00923,204407.47950,   0.00044,   0.00564,   0.00106,3416434.98279,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-52011592.18251,   0.00000
2120017.85159,4303203.29232,221441.43612,   0.00050,   0.00618,   0.00115,3746501.75447,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-51681525.41083,   0.00000
2315198.60458,4682918.57542,238475.39275,   0.00056,   0.00672,   0.00124,4076591.21697,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-51351435.94833,   0.00000
2513218.35034,5059794.86574,254089.85299,   0.00063,   0.00725,   0.00132,4403987.53569,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-51024039.62962,   0.00000
2711238.09610,5436671.15606,268284.81684,   0.00069,   0.00778,   0.00140,4731175.91593,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-50696851.24938,   0.00000
2907128.59729,5808579.20903,283899.27708,   0.00076,   0.00830,   0.00148,5054354.43743,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-50373672.72788,   0.00000
3107987.33582,6182616.50659,298094.24093,   0.00083,   0.00883,   0.00155,5379165.25790,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-50048861.90740,   0.00000
3306716.82978,6551685.56679,310869.70840,   0.00091,   0.00934,   0.00162,5699500.93939,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-49728526.22592,   0.00000
3503317.07915,6915786.38964,323645.17587,   0.00098,   0.00985,   0.00168,6015594.56490,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-49412432.60041,   0.00000
3704885.56588,7282016.45707,336420.64334,   0.00106,   0.01036,   0.00175,6333596.10512,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-49094431.06018,   0.00000
3904324.80803,7643278.28716,347776.61442,   0.00114,   0.01087,   0.00181,6647139.22458,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-48780887.94073,   0.00000
4103764.05018,8004540.11724,359132.58550,   0.00123,   0.01137,   0.00187,6960727.44321,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-48467299.72210,   0.00000
4306042.28509,8362962.95455,369069.06020,   0.00131,   0.01186,   0.00192,7271761.36454,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-48156265.80076,   0.00000
4503352.28266,8719256.54729,379005.53490,   0.00140,   0.01236,   0.00197,7580941.11771,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-47847086.04759,   0.00000
4708469.51035,9074840.39183,388942.00960,   0.00149,   0.01284,   0.00202,7889716.82833,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-47538310.33697,   0.00000
4906489.25612,9423326.75444,397458.98791,   0.00158,   0.01332,   0.00207,8192142.17437,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-47235884.99094,   0.00000
5109477.23923,9773942.36163,405975.96622,   0.00168,   0.01380,   0.00211,8496553.44054,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-46931473.72477,   0.00000
5310335.97776,10119589.73148,413073.44815,   0.00177,   0.01428,   0.00215,8796546.60191,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-46631480.56340,   0.00000
5516162.95364,10467366.34590,421590.42646,   0.00187,   0.01475,   0.00219,9098754.25286,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-46329272.91244,   0.00000
5719860.68495,10810174.72297,428687.90839,   0.00198,   0.01521,   0.00223,9396558.43218,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-46031468.73312,   0.00000
5921429.17167,11148014.86269,434365.89393,   0.00208,   0.01567,   0.00226,9689963.85903,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-45738063.30628,   0.00000
6127965.89575,11487984.24700,440043.87947,   0.00219,   0.01613,   0.00229,9985423.78919,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-45442603.37611,   0.00000
6332373.37524,11822985.39395,445721.86501,   0.00230,   0.01658,   0.00232,10276691.20911,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-45151335.95620,   0.00000
6536780.85474,12157986.54090,451399.85056,   0.00241,   0.01703,   0.00235,10568033.52068,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-44859993.64463,   0.00000
6739059.08966,12488019.45051,455658.33971,   0.00252,   0.01747,   0.00237,10854995.15375,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-44573032.01155,   0.00000
6946305.56193,12820181.60469,459916.82887,   0.00264,   0.01791,   0.00239,11144051.73264,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-44283975.43267,   0.00000
7151422.78962,13147375.52152,462755.82164,   0.00276,   0.01835,   0.00241,11428749.66665,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-43999277.49866,   0.00000
7354410.77273,13469601.20101,465594.81441,   0.00288,   0.01878,   0.00242,11709264.27000,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-43718762.89530,   0.00000
7562366.99319,13793956.12507,468433.80718,   0.00300,   0.01921,   0.00244,11991911.95387,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-43436115.21143,   0.00000
7768193.96907,14113342.81178,471272.79995,   0.00313,   0.01963,   0.00245,12270386.81159,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-43157640.35372,   0.00000
7971891.70037,14427761.26115,472692.29634,   0.00326,   0.02004,   0.00246,12544525.34214,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-42883501.82317,   0.00000
8180557.66903,14744308.95509,474111.79272,   0.00339,   0.02045,   0.00247,12820836.42429,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-42607190.74102,   0.00000
8389223.63768,15060856.64903,475531.28911,   0.00352,   0.02087,   0.00247,13097250.53829,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-42330776.62702,   0.00000
8595760.36176,15372436.10563,476950.78549,   0.00365,   0.02127,   0.00248,13369501.00914,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-42058526.15617,   0.00000
8805136.07860,15681176.56945,476950.78549,   0.00379,   0.02167,   0.00248,13639548.10666,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-41788479.05865,   0.00000
9012382.55087,15984948.79593,476950.78549,   0.00393,   0.02206,   0.00248,13905452.16101,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-41522575.00430,   0.00000
9219629.02314,16288721.02240,476950.78549,   0.00407,   0.02245,   0.00248,14171466.85906,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-41256560.30625,   0.00000
9426875.49540,16592493.24888,475531.28911,   0.00421,   0.02285,   0.00247,14437445.61289,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-40990581.55242,   0.00000
9636960.96044,16893426.48258,474111.79272,   0.00436,   0.02323,   0.00247,14701426.09921,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-40726601.06609,   0.00000
