# sigma_xx, sigma_yy, sigma_xy, epsilon_xx, epsilon_yy, epsilon_xy, vonMises, epsPlastic, hardening, epsilonP__xx, epsilonP__yy, epsilonP__xy, yieldValue, iteration
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-55428027.16531,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-55428027.16531,   0.00000
-333881.77520,-268200.11451,105364.33070,  -0.00040,  -0.00023,   0.00055,356603.61389,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-55071423.55141,   0.00000
-667763.55040,-536400.22901,210728.66140,  -0.00080,  -0.00046,   0.00110,713207.22779,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-54714819.93752,   0.00000
-1005750.42939,-814178.91903,316092.99210,  -0.00120,  -0.00070,   0.00164,1074851.05013,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-54353176.11518,   0.00000
-1332106.18097,-1083063.21750,422825.69072,  -0.00158,  -0.00093,   0.00220,1428678.51467,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-53999348.65063,   0.00000
-1667356.32410,-1363578.64339,529558.38935,  -0.00197,  -0.00118,   0.00275,1790851.36652,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-53637175.79878,   0.00000
-1997817.17948,-1642041.51738,636291.08798,  -0.00236,  -0.00143,   0.00331,2149807.92642,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-53278219.23888,   0.00000
-2325541.29899,-1923241.12723,743023.78661,  -0.00273,  -0.00169,   0.00386,2508121.83514,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-52919905.33017,   0.00000
-2653265.41850,-2204440.73708,851124.85317,  -0.00311,  -0.00194,   0.00443,2867690.79863,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-52560336.36668,   0.00000
-2980305.35404,-2493166.37055,959225.91973,  -0.00348,  -0.00221,   0.00499,3229248.29754,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-52198778.86776,   0.00000
-3305292.73769,-2777102.71627,1067326.98630,  -0.00385,  -0.00248,   0.00555,3588270.17177,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-51839756.99353,   0.00000
-3634385.22513,-3070617.63750,1175428.05286,  -0.00422,  -0.00275,   0.00611,3952535.21033,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-51475491.95497,   0.00000
-3958688.42481,-3362080.00683,1284897.48735,  -0.00458,  -0.00303,   0.00668,4314887.42260,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-51113139.74271,   0.00000
-4280254.88863,-3656279.11203,1394366.92184,  -0.00494,  -0.00332,   0.00725,4676743.48788,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-50751283.67743,   0.00000
-4601821.35245,-3950478.21722,1503836.35633,  -0.00529,  -0.00360,   0.00782,5038671.87383,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-50389355.29148,   0.00000
-4925440.36817,-4249466.61018,1614674.15875,  -0.00565,  -0.00389,   0.00840,5404530.76810,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-50023496.39721,   0.00000
-5246322.64802,-4551191.73900,1724143.59325,  -0.00600,  -0.00419,   0.00897,5768729.55397,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-49659297.61133,   0.00000
-5567204.92788,-4852916.86782,1834981.39567,  -0.00635,  -0.00449,   0.00954,6134236.73338,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-49293790.43192,   0.00000
-5885350.47187,-5157378.73250,1945819.19809,  -0.00669,  -0.00480,   0.01012,6499350.83414,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-48928676.33117,   0.00000
-6205548.56776,-5466629.88494,2058025.36845,  -0.00703,  -0.00511,   0.01070,6868467.31988,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-48559559.84543,   0.00000
-6520957.37589,-5773828.48548,2170231.53880,  -0.00736,  -0.00542,   0.01129,7234556.36680,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-48193470.79851,   0.00000
-6838418.73591,-6085816.37378,2282437.70916,  -0.00770,  -0.00574,   0.01187,7603442.42549,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-47824584.73981,   0.00000
-7151090.80818,-6395751.71019,2394643.87951,  -0.00803,  -0.00606,   0.01245,7969322.20130,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-47458704.96401,   0.00000
-7465815.43234,-6710476.33435,2506850.04986,  -0.00835,  -0.00639,   0.01304,8338021.73455,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-47090005.43076,   0.00000
-7775750.76875,-7023148.40662,2620424.58815,  -0.00867,  -0.00672,   0.01363,8704971.97031,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-46723055.19500,   0.00000
-8089791.20895,-7345399.05440,2733999.12643,  -0.00899,  -0.00706,   0.01422,9077506.15788,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-46350521.00743,   0.00000
-8401779.09725,-7662860.41443,2847573.66472,  -0.00931,  -0.00739,   0.01481,9447417.03340,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-45980610.13191,   0.00000
-8713082.80159,-7987847.79808,2962516.57094,  -0.00963,  -0.00774,   0.01541,9821112.88911,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-45606914.27620,   0.00000
-9024386.50592,-8312835.18172,3077459.47715,  -0.00994,  -0.00809,   0.01600,10194940.57989,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-45233086.58542,   0.00000
-9330900.92250,-8635770.01348,3192402.38337,  -0.01025,  -0.00844,   0.01660,10565842.14807,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-44862185.01724,   0.00000
-9639467.89097,-8963494.13299,3307345.28958,  -0.01055,  -0.00879,   0.01720,10939645.92667,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-44488381.23863,   0.00000
-9945298.12358,-9293954.98836,3423656.56373,  -0.01085,  -0.00916,   0.01780,11314577.93227,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-44113449.23304,   0.00000
-10251128.35620,-9624415.84373,3539967.83788,  -0.01115,  -0.00952,   0.01841,11689653.87086,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-43738373.29445,   0.00000
-10554221.85295,-9957613.43496,3656279.11203,  -0.01144,  -0.00989,   0.01901,12064656.38790,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-43363370.77741,   0.00000
-10859367.90159,-10295600.31396,3772590.38618,  -0.01173,  -0.01027,   0.01962,12442622.71933,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-42985404.44598,   0.00000
-11164513.95024,-10633587.19295,3890270.02825,  -0.01203,  -0.01064,   0.02023,12821985.74545,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-42606041.41985,   0.00000
-11464870.71112,-10969521.52005,4007949.67033,  -0.01231,  -0.01102,   0.02084,13198503.64591,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-42229523.51940,   0.00000
-11767280.02391,-11310245.13490,4125629.31241,  -0.01259,  -0.01141,   0.02145,13578002.58512,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-41850024.58019,   0.00000
-12066952.60083,-11653705.48562,4244677.32242,  -0.01287,  -0.01180,   0.02207,13958772.92643,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-41469254.23887,   0.00000
-12366625.17775,-11997165.83634,4362356.96450,  -0.01315,  -0.01219,   0.02268,14338459.75534,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-41089567.40997,   0.00000
-12661508.46691,-12338573.63516,4482773.34244,  -0.01342,  -0.01258,   0.02331,14717846.71669,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-40710180.44862,   0.00000
-12960496.85987,-12689560.00950,4601821.35245,  -0.01369,  -0.01299,   0.02393,15101876.99304,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-40326150.17227,   0.00000
-13257432.70093,-13035757.09608,4720869.36246,  -0.01396,  -0.01338,   0.02455,15483204.93609,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-39944822.22921,   0.00000
-13553684.35802,-13389480.20628,4841285.74040,  -0.01422,  -0.01380,   0.02517,15868771.03931,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-39559256.12600,   0.00000
-13847883.46322,-13738414.02873,4961702.11834,  -0.01449,  -0.01420,   0.02580,16251627.72555,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-39176399.43976,   0.00000
-14146187.67221,-14096926.42669,5083486.86422,  -0.01475,  -0.01462,   0.02643,16641685.90016,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-38786341.26515,   0.00000
