# sigma_xx, sigma_yy, sigma_xy, epsilon_xx, epsilon_yy, epsilon_xy, vonMises, epsPlastic, hardening, epsilonP__xx, epsilonP__yy, epsilonP__xy, yieldValue, iteration
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-55428027.16531,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-55428027.16531,   0.00000
-474317.84470,-487585.47672,-87898.06213,  -0.00048,  -0.00052,  -0.00046,504603.53790,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-54923423.62740,   0.00000
-954440.27841,-977658.63444,-174137.67026,  -0.00097,  -0.00103,  -0.00091,1012238.93222,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-54415788.23308,   0.00000
-1432075.03111,-1461927.20316,-258718.82438,  -0.00147,  -0.00154,  -0.00135,1515020.42474,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-53913006.74056,   0.00000
-1901417.51380,-1937903.50186,-343299.97851,  -0.00195,  -0.00204,  -0.00179,2009890.42277,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-53418136.74253,   0.00000
-2376564.58551,-2416367.48156,-426222.67863,  -0.00244,  -0.00254,  -0.00222,2507834.71707,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-52920192.44824,   0.00000
-2845907.06820,-2892343.78027,-507486.92475,  -0.00292,  -0.00304,  -0.00264,3001020.97835,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-52427006.18695,   0.00000
-3318566.45890,-3365003.17096,-588751.17087,  -0.00342,  -0.00354,  -0.00306,3494141.79006,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-51933885.37524,   0.00000
-3788738.16859,-3831857.97265,-668356.96299,  -0.00391,  -0.00402,  -0.00348,3982445.09881,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-51445582.06650,   0.00000
-4253105.28927,-4296225.09334,-746304.30110,  -0.00439,  -0.00450,  -0.00388,4465990.07113,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-50962037.09418,   0.00000
-4720789.31796,-4757275.30602,-824251.63922,  -0.00488,  -0.00498,  -0.00429,4949504.82057,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-50478522.34474,   0.00000
-5182668.75765,-5215837.83769,-900540.52333,  -0.00536,  -0.00545,  -0.00468,5428257.51938,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-49999769.64593,   0.00000
-5647865.10533,-5671083.46137,-976829.40744,  -0.00586,  -0.00592,  -0.00508,5906999.28531,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-49521027.88000,   0.00000
-6113061.45302,-6126329.08504,-1051459.83755,  -0.00635,  -0.00638,  -0.00547,6384943.66289,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-49043083.50242,   0.00000
-6569965.53069,-6573282.43870,-1124431.81366,  -0.00683,  -0.00684,  -0.00585,6854144.05731,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-48573883.10800,   0.00000
-7030186.51637,-7016918.88435,-1197403.78977,  -0.00732,  -0.00729,  -0.00623,7323370.26679,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-48104656.89851,   0.00000
-7484602.91304,-7458067.64900,-1268717.31187,  -0.00780,  -0.00774,  -0.00660,7787830.88054,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-47640196.28476,   0.00000
-7944823.89872,-7901704.09466,-1338372.37997,  -0.00830,  -0.00818,  -0.00696,8255496.87976,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-47172530.28554,   0.00000
-8396752.61439,-8337048.27030,-1408027.44808,  -0.00878,  -0.00862,  -0.00732,8715234.95680,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-46712792.20851,   0.00000
-8851998.23806,-8769075.53794,-1477682.51618,  -0.00927,  -0.00906,  -0.00768,9175039.74058,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-46252987.42472,   0.00000
-9301439.27272,-9198615.12457,-1544020.67628,  -0.00975,  -0.00949,  -0.00803,9629274.75598,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-45798752.40933,   0.00000
-9748392.62638,-9622350.12219,-1612017.29038,  -0.01024,  -0.00991,  -0.00838,10080383.57038,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-45347643.59493,   0.00000
-10195345.98004,-10046085.11982,-1676696.99647,  -0.01072,  -0.01033,  -0.00872,10529934.98555,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-44898092.17976,   0.00000
-10645616.24170,-10466503.20944,-1743035.15657,  -0.01121,  -0.01075,  -0.00906,10980390.37146,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-44447636.79384,   0.00000
-11087594.23336,-10878629.02905,-1806056.40866,  -0.01169,  -0.01115,  -0.00939,11421340.12276,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-44006687.04255,   0.00000
-11532059.90601,-11296559.43766,-1869077.66076,  -0.01218,  -0.01156,  -0.00972,11866272.14181,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-43561755.02350,   0.00000
-11971550.21666,-11702880.66826,-1932098.91285,  -0.01266,  -0.01196,  -0.01005,12303366.43172,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-43124660.73359,   0.00000
-12411040.52731,-12109201.89886,-1993461.71094,  -0.01314,  -0.01236,  -0.01037,12739724.12797,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-42688303.03734,   0.00000
-12848043.15695,-12509718.54045,-2053166.05503,  -0.01363,  -0.01275,  -0.01068,13171421.32740,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-42256605.83791,   0.00000
-13285045.78660,-12910235.18205,-2112870.39912,  -0.01411,  -0.01313,  -0.01099,13603169.20680,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-41824857.95850,   0.00000
-13713756.14623,-13302459.55362,-2172574.74320,  -0.01458,  -0.01351,  -0.01130,14026977.37914,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-41401049.78616,   0.00000
-14148271.09487,-13697171.60621,-2230620.63329,  -0.01507,  -0.01389,  -0.01160,14454127.19936,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-40973899.96595,   0.00000
-14580298.36251,-14086079.06978,-2288666.52338,  -0.01555,  -0.01426,  -0.01190,14877414.81811,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-40550612.34719,   0.00000
-15006521.04114,-14472498.85235,-2345053.95946,  -0.01602,  -0.01463,  -0.01219,15295910.31819,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-40132116.84712,   0.00000
-15430256.03876,-14853114.04591,-2399782.94154,  -0.01650,  -0.01500,  -0.01248,15709784.21497,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-39718242.95034,   0.00000
-15857307.94439,-15230412.33147,-2454511.92362,  -0.01698,  -0.01535,  -0.01276,16123902.22369,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-39304124.94161,   0.00000
-16278555.26101,-15605222.93602,-2509240.90570,  -0.01745,  -0.01570,  -0.01305,16533987.12086,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-38894040.04444,   0.00000
-16697314.89663,-15974228.95157,-2562311.43378,  -0.01793,  -0.01605,  -0.01332,16939477.67702,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-38488549.48829,   0.00000
-17116074.53225,-16343234.96711,-2615381.96186,  -0.01840,  -0.01639,  -0.01360,17345027.44904,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-38082999.71627,   0.00000
-17532346.48686,-16706436.39365,-2666794.03593,  -0.01888,  -0.01673,  -0.01387,17746000.39971,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-37682026.76560,   0.00000
-17948618.44148,-17069637.82018,-2718206.11001,  -0.01935,  -0.01707,  -0.01413,18147037.12650,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-37280990.03880,   0.00000
-18356598.12608,-17424546.97670,-2767959.73008,  -0.01982,  -0.01739,  -0.01439,18539388.58020,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-36888638.58511,   0.00000
-18770382.39969,-17781943.81423,-2817713.35016,  -0.02029,  -0.01772,  -0.01465,18935929.38335,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-36492097.78196,   0.00000
-19175874.40329,-18131048.38175,-2865808.51623,  -0.02076,  -0.01804,  -0.01490,19323792.15730,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-36104235.00800,   0.00000
-19578878.72588,-18474348.36025,-2913903.68230,  -0.02122,  -0.01835,  -0.01515,19707854.20645,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-35720172.95885,   0.00000
