# sigma_xx, sigma_yy, sigma_xy, epsilon_xx, epsilon_yy, epsilon_xy, vonMises, epsPlastic, hardening, epsilonP__xx, epsilonP__yy, epsilonP__xy, yieldValue, iteration
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-55428027.16531,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-55428027.16531,   0.00000
888130.06404,763876.57336,-11295.77188,   0.00102,   0.00070,  -0.00006,833212.73595,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-54594814.42936,   0.00000
1774142.17084,1522811.24652,-21179.57227,   0.00204,   0.00139,  -0.00011,1663188.68655,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-53764838.47876,   0.00000
2658036.32042,2276804.01949,-31063.37267,   0.00306,   0.00207,  -0.00016,2489992.09736,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-52938035.06794,   0.00000
3544048.42723,3035738.69265,-39535.20158,   0.00408,   0.00276,  -0.00021,3319920.60476,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-52108106.56054,   0.00000
4423000.67662,3787613.50839,-46595.05900,   0.00510,   0.00344,  -0.00024,4142806.68901,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-51285220.47630,   0.00000
5301952.92600,4539488.32413,-53654.91643,   0.00611,   0.00413,  -0.00028,4965696.54952,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-50462330.61578,   0.00000
6178787.21816,5286421.23967,-59302.80237,   0.00712,   0.00480,  -0.00031,5785372.89136,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-49642654.27394,   0.00000
7055621.51031,6033354.15521,-63538.71682,   0.00814,   0.00548,  -0.00033,6605013.65689,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-48823013.50841,   0.00000
7927513.90227,6778169.11352,-67774.63128,   0.00914,   0.00615,  -0.00035,7420835.76996,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-48007191.39534,   0.00000
8799406.29423,7522984.07183,-69186.60276,   0.01015,   0.00683,  -0.00036,8236589.55156,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-47191437.61374,   0.00000
9664238.82876,8260739.17272,-70598.57425,   0.01115,   0.00750,  -0.00037,9045359.03256,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-46382668.13275,   0.00000
10534013.26350,9000612.23084,-72010.54573,   0.01215,   0.00816,  -0.00037,9857963.47641,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-45570063.68889,   0.00000
11396727.84080,9733425.43153,-72010.54573,   0.01315,   0.00883,  -0.00037,10663551.56890,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-44764475.59640,   0.00000
12254500.51791,10464120.67499,-70598.57425,   0.01414,   0.00949,  -0.00037,11465294.79295,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-43962732.37236,   0.00000
13117215.09522,11196933.87568,-67774.63128,   0.01514,   0.01015,  -0.00035,12270853.68743,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-43157173.47788,   0.00000
13972869.81510,11922687.21895,-64950.68831,   0.01613,   0.01080,  -0.00034,13069432.30633,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-42358594.85897,   0.00000
14828524.53498,12648440.56221,-60714.77385,   0.01712,   0.01145,  -0.00032,13868004.04477,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-41560023.12054,   0.00000
15679237.35467,13372075.94825,-55066.88791,   0.01811,   0.01211,  -0.00029,14662743.38447,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-40765283.78083,   0.00000
16527832.21712,14090769.43409,-48007.03049,   0.01909,   0.01275,  -0.00025,15454321.79198,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-39973705.37332,   0.00000
17376427.07958,14809462.91993,-40947.17306,   0.02007,   0.01340,  -0.00021,16245919.10376,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-39182108.06155,   0.00000
18225021.94204,15528156.40578,-32475.34415,   0.02106,   0.01405,  -0.00017,17037524.43518,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-38390502.73013,   0.00000
19068674.90430,16244731.93439,-24003.51524,   0.02203,   0.01469,  -0.00012,17825316.11411,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-37602711.05120,   0.00000
19910209.90933,16956365.56281,-12707.74336,   0.02301,   0.01533,  -0.00007,18609956.43570,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-36818070.72961,   0.00000
20744685.05694,17660939.33380,-1411.97148,   0.02398,   0.01596,  -0.00001,19387627.96103,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-36040399.20428,   0.00000
21581278.16177,18370455.00499,11295.77188,   0.02495,   0.01660,   0.00006,20168482.03382,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-35259545.13149,   0.00000
22415753.30938,19075028.77598,24003.51524,   0.02592,   0.01723,   0.00012,20946200.33147,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-34481826.83384,   0.00000
23245286.55679,19777484.58974,38123.23009,   0.02688,   0.01786,   0.00020,21720112.96669,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-33707914.19862,   0.00000
24072701.84697,20474998.50331,53654.91643,   0.02784,   0.01849,   0.00028,22490901.27555,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-32937125.88976,   0.00000
24900117.13715,21172512.41688,70598.57425,   0.02880,   0.01911,   0.00037,23261728.84149,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-32166298.32382,   0.00000
25722590.52714,21867908.37322,87542.23207,   0.02976,   0.01974,   0.00046,24028749.82608,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-31399277.33923,   0.00000
26542945.95990,22558362.42936,105897.86137,   0.03071,   0.02035,   0.00055,24792659.07258,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-30635368.09272,   0.00000
27363301.39266,23248816.48550,125665.46216,   0.03167,   0.02097,   0.00065,25556618.20335,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-29871408.96196,   0.00000
28178714.92522,23937152.58442,145433.06295,   0.03261,   0.02159,   0.00076,26316772.26059,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-29111254.90471,   0.00000
28987068.60035,24618428.82591,166612.63522,   0.03355,   0.02220,   0.00087,27069990.35831,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-28358036.80700,   0.00000
29802482.13291,25306764.92482,189204.17898,   0.03450,   0.02281,   0.00098,27830258.30626,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-27597768.85905,   0.00000
30608717.85082,25983099.26611,213207.69423,   0.03544,   0.02341,   0.00111,28580449.15987,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-26847578.00543,   0.00000
31412129.62576,26662257.55038,237211.20947,   0.03637,   0.02402,   0.00123,29329991.17787,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-26098035.98743,   0.00000
32213423.44347,27336473.93444,262626.69620,   0.03731,   0.02463,   0.00137,30076452.00418,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-25351575.16112,   0.00000
33014717.26118,28010690.31851,289454.15442,   0.03824,   0.02523,   0.00151,30822989.11400,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-24605038.05131,   0.00000
33808951.22147,28677846.84515,316281.61263,   0.03916,   0.02582,   0.00164,31562576.88182,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-23865450.28349,   0.00000
34605303.13898,29349945.27199,345933.01381,   0.04009,   0.02642,   0.00180,32305441.46905,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-23122585.69626,   0.00000
35392477.24184,30010041.94120,375584.41500,   0.04101,   0.02701,   0.00195,33038213.13502,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-22389814.03029,   0.00000
36181769.30193,30675080.51061,405235.81618,   0.04192,   0.02761,   0.00211,33774175.87444,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-21653851.29086,   0.00000
36968943.40479,31335177.17983,437711.16034,   0.04284,   0.02819,   0.00228,34507136.75166,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-20920890.41365,   0.00000
37751175.60746,31993155.89182,470186.50449,   0.04375,   0.02878,   0.00244,35236306.04081,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-20191721.12450,   0.00000
38533407.81012,32651134.60381,504073.82013,   0.04466,   0.02937,   0.00262,35965579.30124,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-19462447.86407,   0.00000
39308580.15536,33302053.45837,537961.13577,   0.04557,   0.02995,   0.00280,36687913.63949,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-18740113.52581,   0.00000
