# sigma_xx, sigma_yy, sigma_xy, epsilon_xx, epsilon_yy, epsilon_xy, vonMises, epsPlastic, hardening, epsilonP__xx, epsilonP__yy, epsilonP__xy, yieldValue, iteration
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-55428027.16531,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-55428027.16531,   0.00000
-375066.84736,-318094.66801,220292.42680,  -0.00043,  -0.00029,   0.00115,517821.25626,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-54910205.90905,   0.00000
-752982.30368,-642836.09028,440584.85360,  -0.00087,  -0.00058,   0.00229,1038518.86268,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-54389508.30262,   0.00000
-1130897.76001,-967577.51255,657079.13512,  -0.00130,  -0.00088,   0.00342,1554401.40061,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-53873625.76470,   0.00000
-1505015.07104,-1296117.08011,873573.41663,  -0.00173,  -0.00119,   0.00454,2069711.49022,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-53358315.67509,   0.00000
-1888627.74530,-1634152.01089,1090067.69814,  -0.00216,  -0.00150,   0.00567,2591487.11878,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-52836540.04653,   0.00000
-2268442.27427,-1975985.08696,1302763.83436,  -0.00259,  -0.00183,   0.00677,3107976.85567,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-52320050.30964,   0.00000
-2648256.80324,-2317818.16303,1517359.04323,  -0.00301,  -0.00215,   0.00789,3626913.67585,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-51801113.48945,   0.00000
-3037566.69543,-2669146.60233,1728156.10681,  -0.00345,  -0.00249,   0.00899,4147651.71850,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-51280375.44681,   0.00000
-3423078.44234,-3024273.18692,1938953.17039,  -0.00387,  -0.00283,   0.01008,4667974.73992,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-50760052.42539,   0.00000
-3801943.43498,-3376551.16254,2147851.16132,  -0.00429,  -0.00318,   0.01117,5182490.61208,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-50245536.55323,   0.00000
-4190303.79085,-3738324.50138,2354850.07961,  -0.00471,  -0.00354,   0.01225,5701311.89289,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-49726715.27242,   0.00000
-4581512.75569,-4106744.59448,2559949.92525,  -0.00514,  -0.00390,   0.01331,6220975.67993,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-49207051.48538,   0.00000
-4972721.72053,-4475164.68758,2765049.77090,  -0.00556,  -0.00427,   0.01438,6740757.55034,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-48687269.61496,   0.00000
-5360132.54008,-4847382.92597,2970149.61654,  -0.00597,  -0.00464,   0.01544,7260226.81163,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-48167800.35367,   0.00000
-5750391.96859,-5226247.91862,3171451.31689,  -0.00639,  -0.00503,   0.01649,7778303.89021,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-47649723.27509,   0.00000
-6150146.76033,-5614608.27449,3372753.01725,  -0.00681,  -0.00542,   0.01754,8303243.64967,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-47124783.51564,   0.00000
-6543254.79782,-6000120.02139,3572155.64496,  -0.00723,  -0.00582,   0.01858,8822482.49407,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-46605544.67124,   0.00000
-6939211.44427,-6392278.52255,3769659.20002,  -0.00764,  -0.00622,   0.01960,9342777.92481,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-46085249.24049,   0.00000
-7338016.69969,-6791083.77797,3967162.75508,  -0.00806,  -0.00664,   0.02063,9866476.71504,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-45561550.45026,   0.00000
-7736821.95510,-7189889.03339,4162767.23750,  -0.00847,  -0.00705,   0.02165,10388066.23824,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-45039960.92707,   0.00000
-8138475.81949,-7595341.04306,4356472.64728,  -0.00889,  -0.00748,   0.02265,10910822.91051,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-44517204.25480,   0.00000
-8536331.53858,-8004591.19803,4550178.05705,  -0.00929,  -0.00791,   0.02366,11433501.35084,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-43994525.81447,   0.00000
-8943682.62090,-8423336.71621,4741984.39418,  -0.00971,  -0.00835,   0.02466,11961005.72875,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-43467021.43655,   0.00000
-9351033.70322,-8842082.23440,4931891.65867,  -0.01012,  -0.00880,   0.02565,12486484.95681,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-42941542.20850,   0.00000
-9754586.64025,-9264625.89788,5121798.92315,  -0.01053,  -0.00925,   0.02663,13011961.04233,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-42416066.12298,   0.00000
-10160988.18625,-9693816.31562,5307908.04234,  -0.01093,  -0.00972,   0.02760,13536567.73253,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-41891459.43278,   0.00000
-10576885.09547,-10132502.09658,5494017.16154,  -0.01135,  -0.01019,   0.02857,14068420.67784,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-41359606.48747,   0.00000
-10986135.25043,-10568339.26857,5680126.28073,  -0.01175,  -0.01067,   0.02954,14596960.70265,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-40831066.46266,   0.00000
-11398234.01437,-11010823.19482,5862437.25464,  -0.01216,  -0.01115,   0.03048,15124765.72718,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-40303261.43812,   0.00000
-11813181.38726,-11459953.87532,6044748.22855,  -0.01256,  -0.01164,   0.03143,15656315.87998,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-39771711.28533,   0.00000
-12228128.76016,-11909084.55583,6227059.20245,  -0.01297,  -0.01214,   0.03238,16188156.39599,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-39239870.76931,   0.00000
-12645924.74203,-12364861.99059,6405572.03107,  -0.01337,  -0.01264,   0.03331,16719395.01251,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-38708632.15279,   0.00000
-13066569.33286,-12827286.17961,6584084.85968,  -0.01378,  -0.01315,   0.03424,17254460.32086,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-38173566.84444,   0.00000
-13490062.53266,-13296357.12289,6760698.61565,  -0.01418,  -0.01368,   0.03516,17791215.47689,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-37636811.68841,   0.00000
-13906908.97821,-13762579.45720,6935413.29898,  -0.01458,  -0.01420,   0.03606,18322544.68435,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-37105482.48095,   0.00000
-14336099.39594,-14244943.90899,7110127.98230,  -0.01498,  -0.01474,   0.03697,18864967.55539,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-36563059.60992,   0.00000
-14755794.45045,-14717812.99756,7282943.59298,  -0.01538,  -0.01528,   0.03787,19398408.90585,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-36029618.25945,   0.00000
-15187833.47716,-15206824.20360,7453860.13102,  -0.01578,  -0.01583,   0.03876,19940891.82877,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-35487135.33653,   0.00000
-15616074.35857,-15699633.55494,7624776.66906,  -0.01618,  -0.01639,   0.03965,20483781.02047,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-34944246.14484,   0.00000
-16050961.99424,-16195291.51525,7791895.06180,  -0.01658,  -0.01696,   0.04052,21026452.99545,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-34401574.16985,   0.00000
-16482051.48462,-16694747.62084,7959013.45455,  -0.01698,  -0.01753,   0.04139,21569576.14245,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-33858451.02286,   0.00000
-16913140.97500,-17194203.72644,8126131.84730,  -0.01737,  -0.01810,   0.04226,22113096.66798,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-33314930.49733,   0.00000
-17356574.43757,-17709801.94951,8289452.09475,  -0.01778,  -0.01869,   0.04311,22663876.84356,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-32764150.32174,   0.00000
-17793361.14589,-18222551.56362,8452772.34221,  -0.01817,  -0.01929,   0.04395,23211478.32848,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-32216548.83683,   0.00000
-18232996.46317,-18741947.93199,8616092.58967,  -0.01857,  -0.01989,   0.04480,23763250.12484,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-31664777.04047,   0.00000
