# sigma_xx, sigma_yy, sigma_xy, epsilon_xx, epsilon_yy, epsilon_xy, vonMises, epsPlastic, hardening, epsilonP__xx, epsilonP__yy, epsilonP__xy, yieldValue, iteration
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-55428027.16531,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-55428027.16531,   0.00000
-472355.80194,-430484.92753,-74582.49504,  -0.00052,  -0.00042,  -0.00039,470938.28576,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-54957088.87955,   0.00000
-944711.60388,-860969.85506,-147856.52526,  -0.00105,  -0.00083,  -0.00077,941257.42991,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-54486769.73540,   0.00000
-1419030.10307,-1296034.40948,-219822.09065,  -0.00157,  -0.00125,  -0.00114,1413932.47255,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-54014094.69276,   0.00000
-1891385.90501,-1726519.33702,-291787.65605,  -0.00210,  -0.00167,  -0.00152,1883644.18951,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-53544382.97580,   0.00000
-2361124.77730,-2159621.19420,-363753.22144,  -0.00261,  -0.00209,  -0.00189,2353016.79202,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-53075010.37329,   0.00000
-2835443.27648,-2594685.74862,-434410.32201,  -0.00314,  -0.00251,  -0.00226,2825099.18964,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-52602927.97566,   0.00000
-3305182.14877,-3027787.60580,-503758.95775,  -0.00365,  -0.00293,  -0.00262,3293274.44043,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-52134752.72488,   0.00000
-3774921.02106,-3460889.46299,-573107.59349,  -0.00417,  -0.00335,  -0.00298,3761456.78508,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-51666570.38023,   0.00000
-4244659.89335,-3893991.32017,-641147.76441,  -0.00469,  -0.00378,  -0.00333,4229048.19048,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-51198978.97482,   0.00000
-4716361.46288,-4331672.80424,-709187.93533,  -0.00521,  -0.00420,  -0.00369,4699634.30818,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-50728392.85712,   0.00000
-5181520.70829,-4762811.96418,-777228.10624,  -0.00572,  -0.00463,  -0.00404,5163930.32698,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-50264096.83833,   0.00000
-5653222.27782,-5200493.44825,-843959.81233,  -0.00623,  -0.00506,  -0.00439,5633942.96252,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-49794084.20278,   0.00000
-6120344.22046,-5636212.23509,-909383.05360,  -0.00674,  -0.00548,  -0.00473,6100071.75139,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-49327955.41392,   0.00000
-6587466.16310,-6071931.02192,-974806.29487,  -0.00725,  -0.00591,  -0.00507,6566213.41192,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-48861813.75338,   0.00000
-7054588.10574,-6507649.80875,-1038921.07131,  -0.00776,  -0.00634,  -0.00540,7031785.08027,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-48396242.08504,   0.00000
-7517130.42149,-6941405.89835,-1103035.84775,  -0.00827,  -0.00677,  -0.00574,7494062.74441,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-47933964.42089,   0.00000
-7986215.06137,-7381704.31207,-1165842.15936,  -0.00878,  -0.00721,  -0.00606,7962089.87787,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-47465937.28743,   0.00000
-8450720.07436,-7820040.02856,-1228648.47098,  -0.00928,  -0.00764,  -0.00639,8426829.63917,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-47001197.52614,   0.00000
-8913262.39012,-8253796.11815,-1290146.31777,  -0.00978,  -0.00807,  -0.00671,8888001.96013,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-46540025.20518,   0.00000
-9377767.40311,-8692131.83464,-1351644.16456,  -0.01029,  -0.00851,  -0.00703,9352203.62042,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-46075823.54488,   0.00000
-9839655.48645,-9133084.48077,-1411833.54653,  -0.01078,  -0.00895,  -0.00734,9815572.79504,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-45612454.37027,   0.00000
-10304160.49944,-9571420.19725,-1472022.92849,  -0.01129,  -0.00938,  -0.00765,10279246.70277,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-45148780.46253,   0.00000
-10764085.88554,-10007793.21650,-1532212.31046,  -0.01178,  -0.00982,  -0.00797,10739634.44449,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-44688392.72082,   0.00000
-11225973.96888,-10448745.86263,-1589784.76277,  -0.01228,  -0.01026,  -0.00827,11201949.80199,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-44226077.36332,   0.00000
-11683282.42533,-10887735.81153,-1648665.67991,  -0.01277,  -0.01070,  -0.00857,11661547.17203,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-43766479.99327,   0.00000
-12145170.50867,-11328688.45767,-1704929.66740,  -0.01327,  -0.01114,  -0.00887,12123359.74101,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-43304667.42430,   0.00000
-12602478.96512,-11767678.40656,-1762502.11971,  -0.01376,  -0.01159,  -0.00917,12582450.18768,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-42845576.97762,   0.00000
-13061750.11881,-12211247.98235,-1817457.64238,  -0.01425,  -0.01204,  -0.00945,13043507.21677,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-42384519.94854,   0.00000
-13519058.57526,-12650237.93124,-1872413.16504,  -0.01474,  -0.01248,  -0.00974,13501553.61715,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-41926473.54816,   0.00000
-13973750.10206,-13091844.80979,-1927368.68770,  -0.01522,  -0.01293,  -0.01002,13959375.87668,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-41468651.28862,   0.00000
-14428441.62886,-13533451.68834,-1981015.74554,  -0.01570,  -0.01338,  -0.01030,14416688.06863,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-41011339.09668,   0.00000
-14883133.15566,-13975058.56689,-2034662.80338,  -0.01619,  -0.01383,  -0.01058,14874031.56976,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-40553995.59554,   0.00000
-15337824.68246,-14416665.44543,-2087001.39639,  -0.01667,  -0.01427,  -0.01085,15330869.05343,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-40097158.11188,   0.00000
-15787936.58237,-14856309.62674,-2139339.98941,  -0.01715,  -0.01472,  -0.01112,15784445.81829,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-39643581.34702,   0.00000
-16244590.80641,-15302496.13218,-2190370.11759,  -0.01763,  -0.01518,  -0.01139,16243875.58790,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-39184151.57740,   0.00000
-16692085.77667,-15744757.24314,-2241400.24578,  -0.01810,  -0.01564,  -0.01166,16696763.00877,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-38731264.15653,   0.00000
-17144160.37382,-16188981.05134,-2291121.90914,  -0.01857,  -0.01609,  -0.01191,17152450.95544,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-38275576.20987,   0.00000
-17591655.34408,-16631242.16230,-2340843.57251,  -0.01904,  -0.01655,  -0.01217,17604889.07763,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-37823138.08767,   0.00000
-18039150.31435,-17073503.27326,-2389256.77104,  -0.01951,  -0.01700,  -0.01242,18056843.85214,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-37371183.31316,   0.00000
-18488607.98184,-17520344.01110,-2437669.96958,  -0.01998,  -0.01747,  -0.01268,18511915.40298,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-36916111.76232,   0.00000
-18938065.64934,-17967184.74895,-2484774.70329,  -0.02045,  -0.01793,  -0.01292,18966513.91296,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-36461513.25234,   0.00000
-19382943.68995,-18412062.78956,-2531879.43700,  -0.02092,  -0.01839,  -0.01317,19417873.89081,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-36010153.27450,   0.00000
-19827821.73057,-18856940.83017,-2577675.70589,  -0.02138,  -0.01885,  -0.01340,19868767.12384,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-35559260.04146,   0.00000
-20268120.14429,-19299856.17355,-2623471.97478,  -0.02183,  -0.01932,  -0.01364,20316425.72938,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-35111601.43593,   0.00000
