# sigma_xx, sigma_yy, sigma_xy, epsilon_xx, epsilon_yy, epsilon_xy, vonMises, epsPlastic, hardening, epsilonP__xx, epsilonP__yy, epsilonP__xy, yieldValue, iteration
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-55428027.16531,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-55428027.16531,   0.00000
551961.14194,352590.56224,-180910.34084,   0.00073,   0.00021,  -0.00094,576671.97928,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-54851355.18603,   0.00000
1100230.23610,708873.17225,-363666.70556,   0.00145,   0.00043,  -0.00189,1153188.82551,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-54274838.33979,   0.00000
1639269.21083,1055925.66283,-546423.07028,   0.00216,   0.00064,  -0.00284,1722489.66273,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-53705537.50258,   0.00000
2178308.18557,1402978.15341,-732871.48277,   0.00287,   0.00085,  -0.00381,2295333.80694,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-53132693.35837,   0.00000
2713655.11253,1753722.69177,-919319.89526,   0.00357,   0.00108,  -0.00478,2866341.92140,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-52561685.24391,   0.00000
3239771.92006,2095237.11069,-1105768.30776,   0.00426,   0.00129,  -0.00575,3430192.55119,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-51997834.61411,   0.00000
3765888.72759,2436751.52962,-1295908.76802,   0.00495,   0.00150,  -0.00674,3997659.24179,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-51430367.92352,   0.00000
4285544.45152,2775496.91271,-1486049.22829,   0.00563,   0.00171,  -0.00773,4560678.22704,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-50867348.93826,   0.00000
4805200.17545,3114242.29580,-1678035.71244,   0.00632,   0.00192,  -0.00873,5125554.38305,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-50302472.78226,   0.00000
5321163.85160,3456679.72667,-1870022.19659,   0.00699,   0.00214,  -0.00972,5688656.19523,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-49739370.97008,   0.00000
5827897.40833,3789887.03811,-2065700.72851,   0.00765,   0.00235,  -0.01074,6248353.19230,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-49179673.97300,   0.00000
6334630.96506,4123094.34954,-2261379.26044,   0.00831,   0.00256,  -0.01176,6808133.65166,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-48619893.51365,   0.00000
6834903.43818,4453532.62515,-2457057.79236,   0.00897,   0.00277,  -0.01278,7363544.75683,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-48064482.40847,   0.00000
7328714.82771,4781201.86493,-2656428.37206,   0.00961,   0.00299,  -0.01381,7918315.62802,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-47509711.53729,   0.00000
7822526.21723,5108871.10470,-2855798.95175,   0.01025,   0.00320,  -0.01485,8473190.96830,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-46954836.19701,   0.00000
8309876.52315,5433771.30865,-3055169.53145,   0.01089,   0.00341,  -0.01589,9023753.78834,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-46404273.37697,   0.00000
8790765.74548,5755902.47677,-3258232.15892,   0.01151,   0.00362,  -0.01694,9573787.95415,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-45854239.21115,   0.00000
9271654.96780,6078033.64489,-3461294.78639,   0.01213,   0.00383,  -0.01800,10123948.47809,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-45304078.68722,   0.00000
9752544.19012,6400164.81301,-3664357.41385,   0.01276,   0.00404,  -0.01905,10674215.82227,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-44753811.34304,   0.00000
10220511.24524,6716757.90947,-3871112.08909,   0.01336,   0.00425,  -0.02013,11219693.11533,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-44208334.04998,   0.00000
10688478.30036,7033351.00594,-4077866.76433,   0.01397,   0.00446,  -0.02120,11765320.53057,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-43662706.63473,   0.00000
11149984.27188,7347175.06657,-4286467.46346,   0.01456,   0.00467,  -0.02229,12308682.06726,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-43119345.09805,   0.00000
11611490.24339,7660999.12720,-4495068.16259,   0.01516,   0.00489,  -0.02337,12852194.75569,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-42575832.40962,   0.00000
12066535.13131,7972054.15200,-4705514.88560,   0.01574,   0.00510,  -0.02447,13393485.61800,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-42034541.54731,   0.00000
12517887.97146,8286801.22458,-4915961.60861,   0.01632,   0.00532,  -0.02556,13933247.28994,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-41494779.87537,   0.00000
12966471.77577,8595087.21355,-5130100.37939,   0.01689,   0.00553,  -0.02668,14474486.12088,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-40953541.04442,   0.00000
13408594.49649,8900604.16670,-5344239.15018,   0.01746,   0.00574,  -0.02779,15011636.99073,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-40416390.17458,   0.00000
13850717.21720,9206121.11984,-5558377.92096,   0.01803,   0.00595,  -0.02890,15548966.15671,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-39879061.00859,   0.00000
14286378.85431,9508869.03716,-5774362.71563,   0.01858,   0.00616,  -0.03003,16084206.53651,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-39343820.62880,   0.00000
14718348.44365,9815309.00225,-5992193.53419,   0.01913,   0.00638,  -0.03116,16619990.48720,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-38808036.67810,   0.00000
15141087.91356,10112518.84790,-6211870.37663,   0.01967,   0.00659,  -0.03230,17151182.01408,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-38276845.15123,   0.00000
15563827.38348,10409728.69356,-6431547.21908,   0.02021,   0.00681,  -0.03344,17682600.28091,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-37745426.88440,   0.00000
15989335.88921,10713399.62282,-6651224.06152,   0.02074,   0.00703,  -0.03459,18216805.23915,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-37211221.92615,   0.00000
16399153.19192,11005071.39682,-6872746.92785,   0.02126,   0.00724,  -0.03574,18742302.98388,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-36685724.18143,   0.00000
16811739.53046,11303204.25442,-7096115.81806,   0.02178,   0.00746,  -0.03690,19272650.72019,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-36155376.44512,   0.00000
17221556.83317,11594876.02842,-7321330.73216,   0.02230,   0.00767,  -0.03807,19802701.94808,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-35625325.21722,   0.00000
17627682.08810,11890239.85019,-7546545.64626,   0.02281,   0.00789,  -0.03924,20331420.63500,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-35096606.53031,   0.00000
18027346.25944,12182834.63613,-7771760.56036,   0.02331,   0.00811,  -0.04041,20856252.80689,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-34571774.35842,   0.00000
18417780.31134,12466199.30265,-8000667.52224,   0.02380,   0.00832,  -0.04160,21378799.75538,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-34049227.40992,   0.00000
18810983.39908,12756025.05276,-8227728.46022,   0.02429,   0.00854,  -0.04278,21902110.46741,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-33525916.69789,   0.00000
19197725.40321,13043081.76704,-8458481.44598,   0.02477,   0.00876,  -0.04398,22425763.43360,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-33002263.73171,   0.00000
19584467.40734,13330138.48133,-8689234.43174,   0.02525,   0.00898,  -0.04518,22949698.86441,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-32478328.30090,   0.00000
19964748.32787,13614426.15978,-8919987.41750,   0.02572,   0.00921,  -0.04638,23469846.82805,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-31958180.33726,   0.00000
20338568.16480,13895944.80241,-9152586.42715,   0.02618,   0.00943,  -0.04759,23988341.57016,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-31439685.59514,   0.00000
20712388.00173,14177463.44504,-9387031.46068,   0.02664,   0.00965,  -0.04881,24509252.16417,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-30918775.00114,   0.00000
21079746.75506,14456213.05183,-9621476.49421,   0.02709,   0.00987,  -0.05003,25026444.78693,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-30401582.37837,   0.00000
