# sigma_xx, sigma_yy, sigma_xy, epsilon_xx, epsilon_yy, epsilon_xy, vonMises, epsPlastic, hardening, epsilonP__xx, epsilonP__yy, epsilonP__xy, yieldValue, iteration
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-55428027.16531,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-55428027.16531,   0.00000
370809.84871,164012.04847,-23175.61554,   0.00055,   0.00001,  -0.00012,324336.15360,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-55103691.01171,   0.00000
729140.51982,322675.87796,-44568.49143,   0.00108,   0.00002,  -0.00023,637533.22561,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-54790493.93970,   0.00000
1081231.60213,478665.59797,-67744.10698,   0.00159,   0.00003,  -0.00035,945728.26585,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-54482298.89945,   0.00000
1429757.20512,638220.79730,-89136.98286,   0.00210,   0.00005,  -0.00046,1250146.74076,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-54177880.42454,   0.00000
1772043.21931,795101.88714,-112312.59841,   0.00260,   0.00006,  -0.00058,1549584.34219,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-53878442.82311,   0.00000
2099175.94642,940395.16920,-133705.47429,   0.00309,   0.00007,  -0.00070,1835881.06111,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-53592146.10420,   0.00000
2422743.19421,1089253.93058,-156881.08984,   0.00356,   0.00009,  -0.00082,2119200.60220,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-53308826.56311,   0.00000
2736505.37389,1239004.06179,-178273.96573,   0.00401,   0.00012,  -0.00093,2393406.83413,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-53034620.33117,   0.00000
3047593.44408,1382514.60420,-199666.84161,   0.00447,   0.00014,  -0.00104,2665601.34492,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-52762425.82038,   0.00000
3348876.44616,1526916.51644,-222842.45716,   0.00490,   0.00017,  -0.00116,2929499.79088,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-52498527.37442,   0.00000
3643919.85943,1668644.31919,-244235.33304,   0.00533,   0.00019,  -0.00127,3187643.69506,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-52240383.47025,   0.00000
3926484.09511,1805023.90297,-265628.20893,   0.00574,   0.00022,  -0.00138,3435064.19580,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-51992962.96950,   0.00000
4202808.74198,1938729.37727,-287021.08482,   0.00614,   0.00025,  -0.00149,3677133.04821,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-51750894.11709,   0.00000
4472893.80006,2069760.74208,-308413.96071,   0.00653,   0.00028,  -0.00160,3913850.53351,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-51514176.63179,   0.00000
4739413.37882,2204357.58620,-329806.83659,   0.00691,   0.00032,  -0.00171,4147310.85835,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-51280716.30695,   0.00000
4990779.67049,2327366.62255,-351199.71248,   0.00727,   0.00034,  -0.00183,4367970.55893,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-51060056.60637,   0.00000
5238580.48285,2453941.13822,-374375.32802,   0.00762,   0.00038,  -0.00195,4585831.99552,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-50842195.16979,   0.00000
5480141.70641,2577841.54439,-395768.20391,   0.00796,   0.00042,  -0.00206,4797935.03542,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-50630092.12989,   0.00000
5711897.86185,2702633.32040,-417161.07980,   0.00829,   0.00046,  -0.00217,5001490.64421,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-50426536.52110,   0.00000
5934740.31901,2818511.39812,-436771.21603,   0.00860,   0.00050,  -0.00227,5197145.67882,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-50230881.48649,   0.00000
6154017.29685,2937954.95516,-458164.09192,   0.00891,   0.00055,  -0.00238,5390085.86225,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-50037941.30305,   0.00000
6364380.57641,3048484.81391,-479556.96780,   0.00921,   0.00058,  -0.00249,5575554.40302,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-49852472.76229,   0.00000
6564938.78785,3159906.04249,-500949.84369,   0.00948,   0.00063,  -0.00260,5752537.69905,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-49675489.46626,   0.00000
6759257.41049,3268653.16158,-522342.71958,   0.00975,   0.00068,  -0.00272,5924230.91020,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-49503796.25511,   0.00000
6950010.55382,3380965.75999,-543735.59546,   0.01001,   0.00073,  -0.00283,6092846.10406,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-49335181.06125,   0.00000
7125610.41006,3481690.55062,-565128.47135,   0.01025,   0.00078,  -0.00294,6248634.48615,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-49179392.67916,   0.00000
7294970.67750,3579741.23177,-586521.34724,   0.01048,   0.00083,  -0.00305,6399145.17928,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-49028881.98603,   0.00000
7460765.46562,3681357.39224,-607914.22312,   0.01071,   0.00088,  -0.00316,6546628.79594,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-48881398.36937,   0.00000
7620320.66495,3780299.44321,-627524.35935,   0.01092,   0.00094,  -0.00326,6688364.33031,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-48739662.83500,   0.00000
7767396.68667,3873893.27522,-648917.23524,   0.01112,   0.00099,  -0.00337,6820023.11873,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-48608004.04657,   0.00000
7908233.11959,3964812.99774,-670310.11113,   0.01130,   0.00105,  -0.00349,6946450.50759,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-48481576.65771,   0.00000
8045504.07320,4059298.19958,-691702.98702,   0.01148,   0.00111,  -0.00360,7069957.32185,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-48358069.84346,   0.00000
8167621.73973,4142195.59364,-713095.86290,   0.01163,   0.00117,  -0.00371,7180630.86138,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-48247396.30392,   0.00000
8292413.51573,4231332.57650,-732705.99913,   0.01179,   0.00123,  -0.00381,7293209.99872,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-48134817.16659,   0.00000
8398486.52534,4312447.23091,-754098.87502,   0.01192,   0.00130,  -0.00392,7390517.06010,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-48037510.10521,   0.00000
8504559.53495,4393561.88531,-775491.75091,   0.01205,   0.00136,  -0.00403,7487975.20473,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-47940051.96058,   0.00000
8604392.95575,4472002.43023,-796884.62679,   0.01217,   0.00143,  -0.00414,7580276.57737,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-47847750.58793,   0.00000
8691747.19896,4545094.75618,-818277.50268,   0.01227,   0.00149,  -0.00426,7662132.55637,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-47765894.60893,   0.00000
8772861.85336,4615512.97264,-837887.63891,   0.01237,   0.00156,  -0.00436,7738279.81490,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-47689747.35040,   0.00000
8844171.43965,4686822.55893,-859280.51480,   0.01244,   0.00163,  -0.00447,7807028.94473,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-47620998.22058,   0.00000
8912806.91646,4751892.55642,-880673.39069,   0.01251,   0.00170,  -0.00458,7873542.15191,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-47554485.01340,   0.00000
8971637.32515,4817853.92374,-902066.26657,   0.01257,   0.00177,  -0.00469,7932157.66882,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-47495869.49649,   0.00000
9024228.14504,4881141.18157,-923459.14246,   0.01262,   0.00184,  -0.00480,7985739.26327,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-47442287.90204,   0.00000
9064339.78733,4939080.22043,-944852.01835,   0.01264,   0.00192,  -0.00491,8029041.27893,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-47398985.88637,   0.00000
9104451.42961,4997019.25929,-964462.15458,   0.01267,   0.00199,  -0.00502,8071968.77569,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-47356058.38962,   0.00000
9134758.00379,5055849.66798,-985855.03046,   0.01268,   0.00208,  -0.00513,8107847.23929,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-47320179.92601,   0.00000
9156150.87968,5105766.37839,-1007247.90635,   0.01268,   0.00215,  -0.00524,8136241.57457,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-47291785.59074,   0.00000
