# sigma_xx, sigma_yy, sigma_xy, epsilon_xx, epsilon_yy, epsilon_xy, vonMises, epsPlastic, hardening, epsilonP__xx, epsilonP__yy, epsilonP__xy, yieldValue, iteration
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-55428027.16531,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-55428027.16531,   0.00000
-317249.68094,226606.91496,-116022.74046,  -0.00075,   0.00066,  -0.00060,514074.75559,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-54913952.40971,   0.00000
-628154.36826,455933.11289,-233858.33623,  -0.00150,   0.00132,  -0.00122,1026118.14844,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-54401909.01686,   0.00000
-939059.05557,685259.31082,-351693.93201,  -0.00224,   0.00198,  -0.00183,1538173.28660,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-53889853.87870,   0.00000
-1243618.74927,917304.79174,-471342.38311,  -0.00298,   0.00264,  -0.00245,2048244.13551,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-53379783.02980,   0.00000
-1541833.44936,1152069.55563,-590990.83420,  -0.00370,   0.00330,  -0.00307,2555117.32055,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-52872909.84476,   0.00000
-1836422.43880,1383208.60889,-712452.14062,  -0.00442,   0.00395,  -0.00370,3057553.41970,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-52370473.74560,   0.00000
-2121947.15164,1623411.93874,-833913.44704,  -0.00513,   0.00461,  -0.00434,3559375.68795,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-51868651.47735,   0.00000
-2410191.14746,1857270.27497,-957187.60877,  -0.00584,   0.00526,  -0.00498,4059984.60243,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-51368042.56288,   0.00000
-2685745.15605,2096567.17717,-1080461.77051,  -0.00652,   0.00591,  -0.00562,4554323.11377,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-50873704.05154,   0.00000
-2961299.16464,2335864.07936,-1205548.78756,  -0.00721,   0.00656,  -0.00627,5050028.68548,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-50377998.47982,   0.00000
-3233227.46258,2571535.27091,-1332448.65994,  -0.00789,   0.00720,  -0.00693,5541405.07700,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-49886622.08831,   0.00000
-3496091.48393,2816270.73906,-1457535.67699,  -0.00856,   0.00785,  -0.00758,6031020.43075,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-49397006.73455,   0.00000
-3761674.78826,3054661.21360,-1586248.40469,  -0.00923,   0.00849,  -0.00825,6520762.71769,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-48907264.44761,   0.00000
-4014568.10535,3298490.25409,-1713148.27706,  -0.00988,   0.00913,  -0.00891,7003102.15949,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-48424925.00581,   0.00000
-4267461.42244,3542319.29458,-1841861.00476,  -0.01053,   0.00978,  -0.00958,7486876.50458,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-47941150.66072,   0.00000
-4514009.74591,3788867.61805,-1972386.58777,  -0.01117,   0.01042,  -0.01026,7969047.22800,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-47458979.93731,   0.00000
-4754213.07576,4038135.22450,-2102912.17079,  -0.01180,   0.01106,  -0.01094,8448310.60871,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-46979716.55659,   0.00000
-4990790.69498,4283777.12032,-2235250.60912,  -0.01242,   0.01169,  -0.01162,8923407.92667,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-46504619.23864,   0.00000
-5221023.32057,4532138.29911,-2365776.19213,  -0.01304,   0.01232,  -0.01230,9394277.66258,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-46033749.50273,   0.00000
-5451255.94617,4780499.47790,-2499927.48579,  -0.01365,   0.01295,  -0.01300,9868029.44644,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-45559997.71886,   0.00000
-5668798.58452,5034299.22265,-2632265.92412,  -0.01424,   0.01358,  -0.01369,10334618.81485,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-45093408.35045,   0.00000
-5889060.50586,5281753.97378,-2768230.07309,  -0.01484,   0.01421,  -0.01439,10801473.07651,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-44626554.08879,   0.00000
-6102977.43358,5531928.00789,-2902381.36675,  -0.01542,   0.01483,  -0.01509,11264157.56414,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-44163869.60117,   0.00000
-6310549.36768,5784821.32498,-3038345.51572,  -0.01600,   0.01545,  -0.01580,11725494.53358,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-43702532.63173,   0.00000
-6511776.30816,6040433.92505,-3174309.66469,  -0.01656,   0.01607,  -0.01651,12184118.87485,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-43243908.29045,   0.00000
-6706658.25502,6298765.80810,-3312086.66899,  -0.01712,   0.01669,  -0.01722,12641484.86796,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-42786542.29735,   0.00000
-6897914.49124,6553471.98051,-3449863.67328,  -0.01767,   0.01731,  -0.01794,13093478.78765,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-42334548.37765,   0.00000
-7082825.73384,6810897.43590,-3587640.67757,  -0.01820,   0.01792,  -0.01866,13542844.63405,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-41885182.53126,   0.00000
-7267736.97645,7068322.89129,-3727230.53719,  -0.01874,   0.01853,  -0.01938,13993878.78055,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-41434148.38475,   0.00000
-7439958.23181,7331186.91263,-3866820.39680,  -0.01926,   0.01915,  -0.02011,14439525.76791,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-40988501.39740,   0.00000
-7614898.77016,7587705.94036,-4006410.25641,  -0.01978,   0.01975,  -0.02083,14882659.26435,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-40545367.90095,   0.00000
-7783494.31489,7846944.25107,-4146000.11602,  -0.02029,   0.02035,  -0.02156,15323247.52404,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-40104779.64127,   0.00000
-7939399.87237,8111621.12774,-4287402.83095,  -0.02078,   0.02096,  -0.02229,15760055.21895,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-39667971.94635,   0.00000
-8098024.71284,8369953.01079,-4428805.54589,  -0.02127,   0.02155,  -0.02303,16194355.79667,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-39233671.36863,   0.00000
-8247585.27671,8637349.17044,-4572021.11614,  -0.02175,   0.02215,  -0.02377,16630510.17546,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-38797516.98985,   0.00000
-8393520.12995,8901119.61945,-4715236.68639,  -0.02222,   0.02275,  -0.02452,17061453.87657,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-38366573.28873,   0.00000
-8535829.27254,9161264.35781,-4858452.25664,  -0.02268,   0.02333,  -0.02526,17487189.86781,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-37940837.29750,   0.00000
-8669074.13853,9430473.37278,-5001667.82689,  -0.02313,   0.02393,  -0.02601,17913408.11895,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-37514619.04636,   0.00000
-8798693.29389,9696056.67711,-5146696.25247,  -0.02358,   0.02451,  -0.02676,18335991.78046,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-37092035.38485,   0.00000
-8928312.44924,9961639.98144,-5289911.82272,  -0.02402,   0.02509,  -0.02751,18757376.41165,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-36670650.75365,   0.00000
-9047960.90034,10226316.85810,-5434940.24829,  -0.02444,   0.02567,  -0.02826,19172537.50890,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-36255489.65640,   0.00000
-9158545.07483,10500058.01137,-5581781.52918,  -0.02486,   0.02625,  -0.02903,19589902.39470,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-35838124.77061,   0.00000
-9265503.53869,10770173.45400,-5726809.95475,  -0.02526,   0.02683,  -0.02978,20000658.21613,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-35427368.94917,   0.00000
-9375181.28553,11033943.90300,-5873651.23564,  -0.02567,   0.02739,  -0.03054,20410450.83016,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-35017576.33515,   0.00000
-9469449.76215,11309497.91159,-6020492.51653,  -0.02606,   0.02797,  -0.03131,20818475.79781,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-34609551.36749,   0.00000
