# sigma_xx, sigma_yy, sigma_xy, epsilon_xx, epsilon_yy, epsilon_xy, vonMises, epsPlastic, hardening, epsilonP__xx, epsilonP__yy, epsilonP__xy, yieldValue, iteration
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-55428027.16531,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-55428027.16531,   0.00000
-725000.00000,-332692.30769,-13461.53846,  -0.00106,  -0.00004,  -0.00007,629007.85971,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-54799019.30560,   0.00000
-1447115.38462,-658653.84615,-26923.07692,  -0.00212,  -0.00007,  -0.00014,1255784.32374,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-54172242.84157,   0.00000
-2162500.00000,-981730.76923,-44230.76923,  -0.00317,  -0.00010,  -0.00023,1876986.37385,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-53551040.79145,   0.00000
-2868269.23077,-1295192.30769,-61538.46154,  -0.00421,  -0.00012,  -0.00032,2490159.07057,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-52937868.09474,   0.00000
-3574038.46154,-1608653.84615,-80769.23077,  -0.00525,  -0.00014,  -0.00042,3103497.77022,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-52324529.39509,   0.00000
-4279807.69231,-1922115.38462,-101923.07692,  -0.00629,  -0.00016,  -0.00053,3717009.84222,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-51711017.32309,   0.00000
-4973076.92308,-2219230.76923,-125000.00000,  -0.00732,  -0.00016,  -0.00065,4320526.46844,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-51107500.69687,   0.00000
-5662500.00000,-2520192.30769,-148076.92308,  -0.00834,  -0.00017,  -0.00077,4920413.28558,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-50507613.87973,   0.00000
-6349038.46154,-2814423.07692,-173076.92308,  -0.00936,  -0.00017,  -0.00090,5518356.01819,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-49909671.14712,   0.00000
-7032692.30769,-3101923.07692,-200000.00000,  -0.01038,  -0.00016,  -0.00104,6114394.27153,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-49313632.89378,   0.00000
-7709615.38462,-3386538.46154,-228846.15385,  -0.01139,  -0.00015,  -0.00119,6704850.09474,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-48723177.07057,   0.00000
-8386538.46154,-3671153.84615,-259615.38462,  -0.01240,  -0.00014,  -0.00135,7295568.89103,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-48132458.27427,   0.00000
-9053846.15385,-3946153.84615,-290384.61538,  -0.01340,  -0.00012,  -0.00151,7878411.02045,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-47549616.14486,   0.00000
-9714423.07692,-4218269.23077,-323076.92308,  -0.01439,  -0.00010,  -0.00168,8455701.93156,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-46972325.23375,   0.00000
-10372115.38462,-4483653.84615,-357692.30769,  -0.01538,  -0.00007,  -0.00186,9031211.75080,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-46396815.41450,   0.00000
-11026923.07692,-4742307.69231,-394230.76923,  -0.01637,  -0.00003,  -0.00205,9604983.41284,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-45823043.75247,   0.00000
-11677884.61538,-5004807.69231,-430769.23077,  -0.01735,   0.00000,  -0.00224,10175077.82598,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-45252949.33932,   0.00000
-12316346.15385,-5250961.53846,-469230.76923,  -0.01832,   0.00005,  -0.00244,10735588.11877,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-44692439.04653,   0.00000
-12957692.30769,-5503846.15385,-509615.38462,  -0.01929,   0.00009,  -0.00265,11298499.50110,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-44129527.66421,   0.00000
-13596153.84615,-5750000.00000,-551923.07692,  -0.02026,   0.00014,  -0.00287,11859758.51531,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-43568268.65000,   0.00000
-14225000.00000,-5986538.46154,-594230.76923,  -0.02122,   0.00020,  -0.00309,12413302.89477,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-43014724.27053,   0.00000
-14853846.15385,-6223076.92308,-638461.53846,  -0.02218,   0.00026,  -0.00332,12967255.07353,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-42460772.09178,   0.00000
-15475961.53846,-6456730.76923,-684615.38462,  -0.02313,   0.00032,  -0.00356,13515795.77354,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-41912231.39177,   0.00000
-16095192.30769,-6683653.84615,-732692.30769,  -0.02408,   0.00039,  -0.00381,14062797.16977,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-41365229.99553,   0.00000
-16707692.30769,-6907692.30769,-780769.23077,  -0.02502,   0.00046,  -0.00406,14604122.68533,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-40823904.47997,   0.00000
-17320192.30769,-7131730.76923,-830769.23077,  -0.02596,   0.00053,  -0.00432,15145898.10724,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-40282129.05807,   0.00000
-17923076.92308,-7346153.84615,-882692.30769,  -0.02689,   0.00061,  -0.00459,15680383.26632,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-39747643.89899,   0.00000
-18523076.92308,-7553846.15385,-934615.38462,  -0.02782,   0.00070,  -0.00486,16213112.43386,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-39214914.73145,   0.00000
-19116346.15385,-7758653.84615,-990384.61538,  -0.02874,   0.00079,  -0.00515,16740874.29695,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-38687152.86835,   0.00000
-19709615.38462,-7963461.53846,-1046153.84615,  -0.02966,   0.00088,  -0.00544,17268821.84285,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-38159205.32245,   0.00000
-20296153.84615,-8165384.61538,-1101923.07692,  -0.03057,   0.00097,  -0.00573,17791126.09981,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-37636901.06549,   0.00000
-20879807.69231,-8360576.92308,-1161538.46154,  -0.03148,   0.00107,  -0.00604,18312451.83466,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-37115575.33065,   0.00000
-21453846.15385,-8546153.84615,-1221153.84615,  -0.03238,   0.00118,  -0.00635,18826312.45572,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-36601714.70958,   0.00000
-22030769.23077,-8738461.53846,-1280769.23077,  -0.03328,   0.00128,  -0.00666,19342222.79988,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-36085804.36542,   0.00000
-22598076.92308,-8921153.84615,-1344230.76923,  -0.03417,   0.00139,  -0.00699,19851448.68247,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-35576578.48283,   0.00000
-23162500.00000,-9097115.38462,-1407692.30769,  -0.03506,   0.00151,  -0.00732,20359071.00961,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-35068956.15570,   0.00000
-23726923.07692,-9273076.92308,-1473076.92308,  -0.03595,   0.00163,  -0.00766,20867321.78175,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-34560705.38355,   0.00000
-24284615.38462,-9446153.84615,-1538461.53846,  -0.03683,   0.00175,  -0.00800,21369996.38657,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-34058030.77873,   0.00000
-24835576.92308,-9616346.15385,-1605769.23077,  -0.03770,   0.00187,  -0.00835,21867509.55864,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-33560517.60666,   0.00000
-25390384.61538,-9782692.30769,-1675000.00000,  -0.03858,   0.00200,  -0.00871,22369695.00100,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-33058332.16430,   0.00000
-25928846.15385,-9936538.46154,-1746153.84615,  -0.03944,   0.00214,  -0.00908,22859222.25623,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-32568804.90907,   0.00000
-26470192.30769,-10097115.38462,-1817307.69231,  -0.04030,   0.00227,  -0.00945,23350761.35072,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-32077265.81459,   0.00000
-27008653.84615,-10250961.53846,-1890384.61538,  -0.04116,   0.00241,  -0.00983,23841258.04659,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-31586769.11872,   0.00000
-27540384.61538,-10401923.07692,-1963461.53846,  -0.04201,   0.00255,  -0.01021,24326228.02291,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-31101799.14240,   0.00000
-28069230.76923,-10546153.84615,-2038461.53846,  -0.04286,   0.00270,  -0.01060,24810212.15586,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-30617815.00944,   0.00000
