# sigma_xx, sigma_yy, sigma_xy, epsilon_xx, epsilon_yy, epsilon_xy, vonMises, epsPlastic, hardening, epsilonP__xx, epsilonP__yy, epsilonP__xy, yieldValue, iteration
-54853846.15385,-37761538.46154,-5834615.38462,  -0.07038,  -0.02594,  -0.03034,49655219.39947,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-5772807.76584,   0.00000
-56005769.23077,-38590384.61538,-5953846.15385,  -0.07183,  -0.02655,  -0.03096,50704286.29484,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-4723740.87047,   0.00000
-57153846.15385,-39423076.92308,-6073076.92308,  -0.07327,  -0.02717,  -0.03158,51751400.37553,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-3676626.78978,   0.00000
-58299038.46154,-40249038.46154,-6190384.61538,  -0.07471,  -0.02778,  -0.03219,52794368.32057,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-2633658.84473,   0.00000
-59437500.00000,-41072115.38462,-6307692.30769,  -0.07614,  -0.02839,  -0.03280,53831887.91961,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-1596139.24569,   0.00000
-60575961.53846,-41895192.30769,-6425000.00000,  -0.07757,  -0.02900,  -0.03341,54869432.03579,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-558595.12951,   0.00000
-61299393.89268,-42458226.11310,-6491558.92102,  -0.07899,  -0.02962,  -0.03402,55534441.03855,   0.00049,55034441.03824,  -0.00054,  -0.00016,  -0.00026,   0.00032,   2.00000
-61537610.51738,-42705461.81785,-6497668.40218,  -0.08040,  -0.03023,  -0.03462,55761106.38202,   0.00153,55261106.37570,  -0.00171,  -0.00051,  -0.00083,   0.00632,   2.00000
-61771850.30273,-42953618.56531,-6505130.98679,  -0.08181,  -0.03085,  -0.03523,55985717.18899,   0.00259,55485717.18312,  -0.00289,  -0.00086,  -0.00140,   0.00587,   2.00000
-62001544.27816,-43198901.41093,-6511229.29015,  -0.08321,  -0.03147,  -0.03583,56206105.52242,   0.00364,55706105.51717,  -0.00406,  -0.00121,  -0.00197,   0.00524,   2.00000
-62228762.36742,-43441217.60808,-6515416.54861,  -0.08461,  -0.03209,  -0.03642,56423550.08305,   0.00470,55923550.07826,  -0.00524,  -0.00157,  -0.00254,   0.00479,   2.00000
-62450729.44682,-43675459.01618,-6522320.52867,  -0.08600,  -0.03270,  -0.03702,56636534.58206,   0.00575,56136534.57781,  -0.00641,  -0.00192,  -0.00310,   0.00426,   2.00000
-62670210.61076,-43911610.34949,-6526936.91942,  -0.08739,  -0.03332,  -0.03761,56847494.83726,   0.00680,56347494.83330,  -0.00758,  -0.00228,  -0.00367,   0.00396,   2.00000
-62885011.04289,-44144874.70407,-6532075.67577,  -0.08877,  -0.03394,  -0.03820,57054777.89942,   0.00786,56554777.89586,  -0.00875,  -0.00265,  -0.00423,   0.00356,   2.00000
-63094988.13756,-44379938.68640,-6537355.09414,  -0.09014,  -0.03457,  -0.03879,57259198.52568,   0.00891,56759198.52242,  -0.00992,  -0.00301,  -0.00480,   0.00326,   2.00000
-63300783.93769,-44607612.43159,-6543528.90135,  -0.09150,  -0.03519,  -0.03938,57459418.80069,   0.00996,56959418.79779,  -0.01109,  -0.00338,  -0.00535,   0.00290,   2.00000
-63504686.78781,-44832750.34302,-6547812.74292,  -0.09286,  -0.03581,  -0.03996,57657198.45880,   0.01100,57157198.45612,  -0.01225,  -0.00375,  -0.00591,   0.00267,   2.00000
-63706177.37018,-45055031.94657,-6552063.31083,  -0.09422,  -0.03643,  -0.04054,57852724.07681,   0.01205,57352724.07434,  -0.01342,  -0.00412,  -0.00647,   0.00247,   2.00000
-63903150.01451,-45279367.12169,-6556478.42194,  -0.09557,  -0.03706,  -0.04112,58045686.37608,   0.01311,57545686.37381,  -0.01458,  -0.00450,  -0.00703,   0.00227,   2.00000
-64096347.20829,-45496667.51661,-6561817.23635,  -0.09691,  -0.03768,  -0.04170,58234788.73430,   0.01415,57734788.73226,  -0.01574,  -0.00487,  -0.00758,   0.00203,   2.00000
-64286116.47466,-45712002.27102,-6565863.90283,  -0.09824,  -0.03830,  -0.04227,58420685.78086,   0.01519,57920685.77902,  -0.01689,  -0.00525,  -0.00813,   0.00184,   2.00000
-64472853.46834,-45928833.87281,-6571332.23801,  -0.09957,  -0.03893,  -0.04285,58605382.52720,   0.01623,58105382.52546,  -0.01805,  -0.00563,  -0.00868,   0.00174,   2.00000
-64656301.77315,-46143748.88300,-6575508.44425,  -0.10089,  -0.03956,  -0.04342,58786994.31963,   0.01728,58286994.31805,  -0.01921,  -0.00601,  -0.00923,   0.00158,   2.00000
-64838722.35793,-46351955.44332,-6578223.70789,  -0.10221,  -0.04018,  -0.04398,58965932.55554,   0.01831,58465932.55410,  -0.02036,  -0.00639,  -0.00977,   0.00145,   2.00000
-65016447.05824,-46562153.28280,-6582960.15879,  -0.10352,  -0.04081,  -0.04455,59142817.19647,   0.01935,58642817.19513,  -0.02151,  -0.00678,  -0.01032,   0.00134,   2.00000
-65191096.59286,-46770621.65466,-6586419.82372,  -0.10482,  -0.04144,  -0.04511,59316817.08613,   0.02039,58816817.08490,  -0.02265,  -0.00717,  -0.01086,   0.00122,   2.00000
-65364366.98614,-46972181.17281,-6590261.52812,  -0.10612,  -0.04206,  -0.04567,59488436.08919,   0.02142,58988436.08807,  -0.02380,  -0.00755,  -0.01140,   0.00112,   2.00000
-65533684.76655,-47176254.54800,-6594283.45744,  -0.10741,  -0.04269,  -0.04623,59658048.58689,   0.02246,59158048.58584,  -0.02494,  -0.00795,  -0.01194,   0.00104,   2.00000
-65699548.85957,-47378385.77153,-6598868.81546,  -0.10869,  -0.04332,  -0.04679,59825068.29677,   0.02348,59325068.29582,  -0.02607,  -0.00834,  -0.01248,   0.00096,   2.00000
-65864351.87503,-47578566.98280,-6601609.63061,  -0.10997,  -0.04395,  -0.04734,59990375.52586,   0.02451,59490375.52497,  -0.02721,  -0.00873,  -0.01301,   0.00089,   2.00000
-66025804.15390,-47776909.14044,-6604935.10068,  -0.11124,  -0.04458,  -0.04789,60153192.08695,   0.02554,59653192.08614,  -0.02834,  -0.00913,  -0.01354,   0.00082,   2.00000
-66183973.26342,-47973464.43233,-6608836.77688,  -0.11250,  -0.04521,  -0.04844,60313574.67321,   0.02656,59813574.67246,  -0.02946,  -0.00952,  -0.01407,   0.00075,   2.00000
-66340657.21662,-48167802.10655,-6612733.72244,  -0.11376,  -0.04584,  -0.04899,60472481.78413,   0.02758,59972481.78343,  -0.03059,  -0.00992,  -0.01460,   0.00071,   2.00000
-66494730.04424,-48360841.50609,-6615372.11918,  -0.11501,  -0.04647,  -0.04953,60628940.77088,   0.02860,60128940.77024,  -0.03171,  -0.01032,  -0.01513,   0.00065,   2.00000
-66645672.44990,-48552236.18280,-6618598.23201,  -0.11625,  -0.04710,  -0.05007,60783109.43816,   0.02961,60283109.43757,  -0.03283,  -0.01072,  -0.01565,   0.00059,   2.00000
-66795259.41393,-48741518.47104,-6621831.48277,  -0.11749,  -0.04773,  -0.05061,60935916.24890,   0.03063,60435916.24834,  -0.03394,  -0.01112,  -0.01618,   0.00056,   2.00000
-66941810.01479,-48929250.47623,-6625644.75155,  -0.11872,  -0.04836,  -0.05115,61086515.66260,   0.03164,60586515.66208,  -0.03505,  -0.01152,  -0.01670,   0.00052,   2.00000
-67084833.18237,-49119784.75096,-6629635.89390,  -0.11994,  -0.04900,  -0.05169,61235543.17038,   0.03264,60735543.16990,  -0.03616,  -0.01193,  -0.01722,   0.00048,   2.00000
-67227746.10302,-49304324.07384,-6632187.84688,  -0.12116,  -0.04963,  -0.05222,61382614.67844,   0.03365,60882614.67799,  -0.03726,  -0.01233,  -0.01773,   0.00045,   2.00000
-67367750.66225,-49487438.04116,-6635329.98070,  -0.12237,  -0.05026,  -0.05275,61527601.75854,   0.03465,61027601.75812,  -0.03836,  -0.01274,  -0.01825,   0.00041,   2.00000
-67504897.77614,-49669166.49543,-6639053.40121,  -0.12357,  -0.05089,  -0.05328,61670547.32536,   0.03565,61170547.32498,  -0.03945,  -0.01315,  -0.01876,   0.00038,   2.00000
-67640923.91661,-49848972.94757,-6642779.01281,  -0.12477,  -0.05152,  -0.05381,61812325.99402,   0.03664,61312325.99366,  -0.04055,  -0.01355,  -0.01927,   0.00036,   2.00000
-67772455.42619,-50032705.29903,-6645421.41258,  -0.12595,  -0.05216,  -0.05433,61951778.84094,   0.03763,61451778.84061,  -0.04163,  -0.01396,  -0.01977,   0.00033,   2.00000
-67905218.91517,-50209651.93231,-6647906.47051,  -0.12714,  -0.05279,  -0.05485,62090373.47516,   0.03863,61590373.47484,  -0.04272,  -0.01437,  -0.02028,   0.00032,   2.00000
-68033585.57187,-50385970.26340,-6651551.85413,  -0.12831,  -0.05342,  -0.05537,62226248.25439,   0.03961,61726248.25411,  -0.04379,  -0.01478,  -0.02078,   0.00029,   2.00000
-68160966.71803,-50560471.60620,-6655200.68097,  -0.12948,  -0.05405,  -0.05589,62361070.70033,   0.04059,61861070.70006,  -0.04486,  -0.01520,  -0.02128,   0.00027,   2.00000
-68285079.81992,-50738017.89552,-6659024.02804,  -0.13064,  -0.05469,  -0.05641,62494614.06471,   0.04157,61994614.06446,  -0.04594,  -0.01561,  -0.02178,   0.00025,   2.00000
-68407801.38118,-50910557.33493,-6661984.10139,  -0.13179,  -0.05532,  -0.05692,62625705.10652,   0.04255,62125705.10629,  -0.04700,  -0.01602,  -0.02228,   0.00023,   2.00000
-68529620.72624,-51081350.31503,-6664957.12231,  -0.13294,  -0.05595,  -0.05743,62755817.76969,   0.04352,62255817.76946,  -0.04806,  -0.01644,  -0.02277,   0.00022,   2.00000
-68648895.52062,-51251075.08143,-6668511.83295,  -0.13408,  -0.05658,  -0.05794,62884187.23986,   0.04449,62384187.23965,  -0.04911,  -0.01685,  -0.02326,   0.00020,   2.00000
-68764994.66802,-51423927.99647,-6672238.44734,  -0.13521,  -0.05722,  -0.05845,63011388.06190,   0.04545,62511388.06171,  -0.05017,  -0.01727,  -0.02375,   0.00019,   2.00000
-68879860.54024,-51591943.82543,-6675102.76725,  -0.13633,  -0.05785,  -0.05895,63136272.86191,   0.04641,62636272.86173,  -0.05121,  -0.01768,  -0.02424,   0.00018,   2.00000
-68993933.28801,-51758297.64370,-6677980.42314,  -0.13745,  -0.05848,  -0.05945,63260271.40622,   0.04737,62760271.40605,  -0.05225,  -0.01810,  -0.02472,   0.00017,   2.00000
-69104883.11141,-51927834.86758,-6681036.18332,  -0.13856,  -0.05912,  -0.05995,63383173.46561,   0.04833,62883173.46546,  -0.05329,  -0.01851,  -0.02521,   0.00016,   2.00000
-69214137.45674,-52092255.29302,-6685071.39539,  -0.13966,  -0.05975,  -0.06045,63503936.14411,   0.04927,63003936.14397,  -0.05432,  -0.01893,  -0.02569,   0.00015,   2.00000
-69322676.52516,-52255077.77071,-6689103.81695,  -0.14076,  -0.06038,  -0.06095,63623872.17044,   0.05022,63123872.17030,  -0.05535,  -0.01935,  -0.02617,   0.00014,   2.00000
-69429431.18676,-52417437.46069,-6691866.93318,  -0.14185,  -0.06101,  -0.06144,63742168.51389,   0.05117,63242168.51376,  -0.05637,  -0.01977,  -0.02664,   0.00013,   2.00000
-69533131.95481,-52583044.86965,-6694804.96316,  -0.14293,  -0.06165,  -0.06193,63859458.89362,   0.05211,63359458.89350,  -0.05739,  -0.02018,  -0.02712,   0.00012,   2.00000
-69635268.43582,-52743682.12917,-6698723.86201,  -0.14400,  -0.06228,  -0.06242,63974720.44059,   0.05304,63474720.44048,  -0.05840,  -0.02060,  -0.02759,   0.00011,   2.00000
-69736778.33615,-52902789.67937,-6702640.36592,  -0.14507,  -0.06291,  -0.06291,64089230.41320,   0.05397,63589230.41309,  -0.05941,  -0.02102,  -0.02806,   0.00011,   2.00000
-69836595.04830,-53061535.62500,-6705285.87320,  -0.14613,  -0.06354,  -0.06339,64202197.55322,   0.05490,63702197.55312,  -0.06042,  -0.02144,  -0.02852,   0.00010,   2.00000
-69932854.51406,-53223180.94190,-6709937.36567,  -0.14718,  -0.06418,  -0.06388,64314321.41310,   0.05583,63814321.41300,  -0.06142,  -0.02186,  -0.02899,   0.00010,   2.00000
-70028238.50084,-53380403.85209,-6713712.84480,  -0.14822,  -0.06481,  -0.06436,64424435.35806,   0.05674,63924435.35797,  -0.06241,  -0.02228,  -0.02945,   0.00009,   2.00000
-70123074.95174,-53536157.72564,-6717486.43055,  -0.14926,  -0.06544,  -0.06484,64533864.72018,   0.05766,64033864.72010,  -0.06339,  -0.02270,  -0.02991,   0.00008,   2.00000
-70216297.88570,-53691642.60384,-6719987.59460,  -0.15029,  -0.06607,  -0.06531,64641838.64219,   0.05857,64141838.64211,  -0.06438,  -0.02312,  -0.03037,   0.00008,   2.00000
-70306800.98288,-53846060.90079,-6724901.96557,  -0.15131,  -0.06670,  -0.06579,64748537.98237,   0.05948,64248537.98229,  -0.06535,  -0.02354,  -0.03082,   0.00007,   2.00000
-70397374.56181,-53999464.35705,-6727963.76453,  -0.15233,  -0.06733,  -0.06626,64854517.70551,   0.06038,64354517.70544,  -0.06633,  -0.02396,  -0.03127,   0.00007,   2.00000
-70485822.27920,-54152255.61282,-6731595.54237,  -0.15334,  -0.06796,  -0.06673,64959177.95683,   0.06128,64459177.95676,  -0.06729,  -0.02438,  -0.03173,   0.00007,   2.00000
-70571356.50763,-54308434.33840,-6735377.75470,  -0.15434,  -0.06860,  -0.06720,65063034.50535,   0.06218,64563034.50529,  -0.06826,  -0.02480,  -0.03218,   0.00006,   2.00000
-70655625.81588,-54460005.57368,-6740129.80731,  -0.15533,  -0.06923,  -0.06767,65165112.90738,   0.06307,64665112.90733,  -0.06922,  -0.02522,  -0.03262,   0.00006,   2.00000
-70738394.00874,-54611430.61102,-6743591.77711,  -0.15631,  -0.06986,  -0.06813,65265855.80948,   0.06395,64765855.80943,  -0.07016,  -0.02564,  -0.03306,   0.00005,   2.00000
-70820749.01672,-54761488.11780,-6747052.55491,  -0.15729,  -0.07049,  -0.06859,65366028.03390,   0.06484,64866028.03385,  -0.07111,  -0.02606,  -0.03351,   0.00005,   2.00000
-70901062.33914,-54911028.44018,-6751074.65484,  -0.15826,  -0.07112,  -0.06905,65464971.25653,   0.06572,64964971.25649,  -0.07205,  -0.02648,  -0.03394,   0.00005,   2.00000
-70979353.47889,-55060068.46717,-6755650.34840,  -0.15922,  -0.07175,  -0.06951,65562703.82220,   0.06659,65062703.82215,  -0.07298,  -0.02690,  -0.03438,   0.00005,   2.00000
-71058131.04906,-55203859.51084,-6760625.64355,  -0.16018,  -0.07237,  -0.06997,65659418.11210,   0.06746,65159418.11206,  -0.07391,  -0.02732,  -0.03481,   0.00004,   2.00000
-71132973.34080,-55352426.57396,-6764452.23477,  -0.16112,  -0.07300,  -0.07042,65754709.20173,   0.06832,65254709.20169,  -0.07483,  -0.02774,  -0.03524,   0.00004,   2.00000
-71207478.04849,-55499676.84995,-6768270.79036,  -0.16206,  -0.07363,  -0.07087,65849491.32650,   0.06918,65349491.32646,  -0.07575,  -0.02816,  -0.03567,   0.00004,   2.00000
-71281652.01295,-55645628.83762,-6772081.87507,  -0.16300,  -0.07426,  -0.07132,65943770.36804,   0.07004,65443770.36800,  -0.07667,  -0.02858,  -0.03611,   0.00004,   2.00000
-71352219.98362,-55792043.43508,-6777007.49983,  -0.16392,  -0.07489,  -0.07177,66036268.38863,   0.07090,65536268.38860,  -0.07758,  -0.02900,  -0.03653,   0.00003,   2.00000
-71423377.57999,-55933305.18435,-6782329.68635,  -0.16484,  -0.07551,  -0.07222,66127814.92098,   0.07174,65627814.92095,  -0.07848,  -0.02942,  -0.03695,   0.00003,   2.00000
-71492268.07180,-56078522.03917,-6785930.50717,  -0.16575,  -0.07614,  -0.07266,66218659.42465,   0.07259,65718659.42462,  -0.07938,  -0.02984,  -0.03737,   0.00003,   2.00000
-71559232.25895,-56223366.90076,-6790084.79328,  -0.16665,  -0.07677,  -0.07310,66308411.91897,   0.07343,65808411.91894,  -0.08027,  -0.03026,  -0.03779,   0.00003,   2.00000
-71625189.35630,-56364012.56202,-6795205.64492,  -0.16754,  -0.07739,  -0.07354,66396619.25920,   0.07426,65896619.25918,  -0.08115,  -0.03068,  -0.03820,   0.00003,   2.00000
-71689986.25616,-56507297.89948,-6799881.28774,  -0.16843,  -0.07802,  -0.07398,66484859.87129,   0.07509,65984859.87126,  -0.08203,  -0.03109,  -0.03862,   0.00003,   2.00000
-71752889.89025,-56650261.18471,-6805096.59612,  -0.16931,  -0.07865,  -0.07442,66572046.43020,   0.07592,66072046.43018,  -0.08291,  -0.03151,  -0.03903,   0.00002,   2.00000
-71815393.21350,-56789523.54368,-6809428.19136,  -0.17018,  -0.07927,  -0.07485,66657660.17429,   0.07674,66157660.17427,  -0.08377,  -0.03193,  -0.03944,   0.00002,   2.00000
-71875091.65079,-56932341.09348,-6813879.88718,  -0.17104,  -0.07990,  -0.07528,66742714.25075,   0.07755,66242714.25073,  -0.08463,  -0.03235,  -0.03985,   0.00002,   2.00000
-71933862.59062,-57071077.43714,-6819295.08910,  -0.17189,  -0.08052,  -0.07571,66826295.58278,   0.07836,66326295.58276,  -0.08549,  -0.03276,  -0.04025,   0.00002,   2.00000
-71992439.55169,-57208656.02442,-6824680.89012,  -0.17274,  -0.08114,  -0.07614,66909489.41524,   0.07917,66409489.41522,  -0.08634,  -0.03317,  -0.04065,   0.00002,   2.00000
-72048220.70550,-57349804.35845,-6830171.66938,  -0.17358,  -0.08177,  -0.07657,66992152.82438,   0.07997,66492152.82436,  -0.08719,  -0.03359,  -0.04105,   0.00002,   2.00000
-72103674.03381,-57487369.07450,-6834775.78792,  -0.17441,  -0.08239,  -0.07699,67073313.40918,   0.08077,66573313.40916,  -0.08802,  -0.03400,  -0.04145,   0.00002,   2.00000
-72158401.06941,-57623371.95303,-6841198.38282,  -0.17524,  -0.08301,  -0.07742,67154176.65128,   0.08156,66654176.65126,  -0.08886,  -0.03442,  -0.04185,   0.00002,   2.00000
-72210192.47293,-57760598.50091,-6846857.57576,  -0.17605,  -0.08363,  -0.07784,67233422.32139,   0.08235,66733422.32138,  -0.08968,  -0.03483,  -0.04224,   0.00002,   2.00000
-72260868.45415,-57900426.95088,-6852054.57636,  -0.17686,  -0.08426,  -0.07826,67312772.72003,   0.08314,66812772.72001,  -0.09051,  -0.03524,  -0.04263,   0.00001,   2.00000
-72311264.16092,-58036762.58504,-6856368.70521,  -0.17766,  -0.08488,  -0.07867,67390670.28185,   0.08391,66890670.28183,  -0.09132,  -0.03566,  -0.04302,   0.00001,   2.00000
