# sigma_xx, sigma_yy, sigma_xy, epsilon_xx, epsilon_yy, epsilon_xy, vonMises, epsPlastic, hardening, epsilonP__xx, epsilonP__yy, epsilonP__xy, yieldValue, iteration
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-55428027.16531,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-55428027.16531,   0.00000
-775000.00000,-1090384.61538,-171153.84615,  -0.00056,  -0.00138,  -0.00089,1016069.11660,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-54411958.04871,   0.00000
-1547115.38462,-2174038.46154,-342307.69231,  -0.00112,  -0.00275,  -0.00178,2026831.16307,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-53401196.00223,   0.00000
-2316346.15385,-3250961.53846,-513461.53846,  -0.00168,  -0.00411,  -0.00267,3032290.62385,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-52395736.54145,   0.00000
-3092307.69231,-4330769.23077,-686538.46154,  -0.00225,  -0.00547,  -0.00357,4042259.66084,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-51385767.50446,   0.00000
-3869230.76923,-5400000.00000,-857692.30769,  -0.00283,  -0.00681,  -0.00446,5044205.47517,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-50383821.69014,   0.00000
-4646153.84615,-6469230.76923,-1030769.23077,  -0.00341,  -0.00815,  -0.00536,6047156.89468,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-49380870.27063,   0.00000
-5426923.07692,-7534615.38462,-1201923.07692,  -0.00400,  -0.00948,  -0.00625,7047411.02952,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-48380616.13579,   0.00000
-6204807.69231,-8593269.23077,-1375000.00000,  -0.00459,  -0.01080,  -0.00715,8043395.21259,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-47384631.95272,   0.00000
-6986538.46154,-9648076.92308,-1548076.92308,  -0.00519,  -0.01211,  -0.00805,9037702.91415,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-46390324.25115,   0.00000
-7765384.61538,-10696153.84615,-1721153.84615,  -0.00579,  -0.01341,  -0.00895,10026777.57264,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-45401249.59267,   0.00000
-8548076.92308,-11740384.61538,-1894230.76923,  -0.00640,  -0.01470,  -0.00985,11014212.17439,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-44413814.99092,   0.00000
-9330769.23077,-12784615.38462,-2067307.69231,  -0.00701,  -0.01599,  -0.01075,12001692.89711,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-43426334.26820,   0.00000
-10114423.07692,-13818269.23077,-2240384.61538,  -0.00763,  -0.01726,  -0.01165,12982305.92756,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-42445721.23775,   0.00000
-10904807.69231,-14854807.69231,-2413461.53846,  -0.00826,  -0.01853,  -0.01255,13966592.67623,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-41461434.48908,   0.00000
-11685576.92308,-15881730.76923,-2588461.53846,  -0.00888,  -0.01979,  -0.01346,14943068.39589,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-40484958.76941,   0.00000
-12476923.07692,-16907692.30769,-2761538.46154,  -0.00952,  -0.02104,  -0.01436,15920614.82266,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-39507412.34265,   0.00000
-13265384.61538,-17926923.07692,-2936538.46154,  -0.01016,  -0.02228,  -0.01527,16894000.26111,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-38534026.90419,   0.00000
-14050961.53846,-18939423.07692,-3109615.38462,  -0.01080,  -0.02351,  -0.01617,17861222.94100,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-37566804.22430,   0.00000
-14840384.61538,-19948076.92308,-3282692.30769,  -0.01145,  -0.02473,  -0.01707,18826945.07738,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-36601082.08792,   0.00000
-15633653.84615,-20952884.61538,-3457692.30769,  -0.01211,  -0.02594,  -0.01798,19792202.23764,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-35635824.92766,   0.00000
-16426923.07692,-21957692.30769,-3630769.23077,  -0.01277,  -0.02715,  -0.01888,20756545.62760,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-34671481.53771,   0.00000
-17214423.07692,-22949038.46154,-3805769.23077,  -0.01343,  -0.02834,  -0.01979,21711561.64831,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-33716465.51699,   0.00000
-18008653.84615,-23943269.23077,-3978846.15385,  -0.01410,  -0.02953,  -0.02069,22669348.41219,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-32758678.75311,   0.00000
-18803846.15385,-24926923.07692,-4153846.15385,  -0.01478,  -0.03070,  -0.02160,23621545.48802,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-31806481.67729,   0.00000
-19599038.46154,-25910576.92308,-4326923.07692,  -0.01546,  -0.03187,  -0.02250,24572844.79600,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-30855182.36931,   0.00000
-20398076.92308,-26890384.61538,-4500000.00000,  -0.01615,  -0.03303,  -0.02340,25522777.92575,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-29905249.23955,   0.00000
-21194230.76923,-27863461.53846,-4675000.00000,  -0.01684,  -0.03418,  -0.02431,26468663.50855,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-28959363.65675,   0.00000
-21987500.00000,-28829807.69231,-4848076.92308,  -0.01753,  -0.03532,  -0.02521,27408468.04816,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-28019559.11715,   0.00000
-22784615.38462,-29792307.69231,-5023076.92308,  -0.01823,  -0.03645,  -0.02612,28347979.27532,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-27080047.88998,   0.00000
-23585576.92308,-30750961.53846,-5196153.84615,  -0.01894,  -0.03757,  -0.02702,29285183.11176,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-26142844.05355,   0.00000
-24383653.84615,-31702884.61538,-5369230.76923,  -0.01965,  -0.03868,  -0.02792,30217366.20884,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-25210660.95647,   0.00000
-25188461.53846,-32657692.30769,-5542307.69231,  -0.02037,  -0.03979,  -0.02882,31153458.21221,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-24274568.95310,   0.00000
-25987500.00000,-33599038.46154,-5715384.61538,  -0.02109,  -0.04088,  -0.02972,32079392.04031,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-23348635.12499,   0.00000
-26793269.23077,-34543269.23077,-5888461.53846,  -0.02182,  -0.04197,  -0.03062,33009264.61587,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-22418762.54943,   0.00000
-27593269.23077,-35474038.46154,-6061538.46154,  -0.02255,  -0.04304,  -0.03152,33929013.59018,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-21499013.57513,   0.00000
-28400000.00000,-36407692.30769,-6234615.38462,  -0.02329,  -0.04411,  -0.03242,34852731.37955,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-20575295.78575,   0.00000
-29200961.53846,-37327884.61538,-6407692.30769,  -0.02403,  -0.04516,  -0.03332,35766360.78488,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-19661666.38042,   0.00000
-30008653.84615,-38250961.53846,-6578846.15385,  -0.02478,  -0.04621,  -0.03421,36682954.49296,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-18745072.67234,   0.00000
-30813461.53846,-39167307.69231,-6751923.07692,  -0.02553,  -0.04725,  -0.03511,37595644.30109,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-17832382.86421,   0.00000
-31619230.76923,-40073076.92308,-6923076.92308,  -0.02629,  -0.04827,  -0.03600,38501095.61954,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-16926931.54576,   0.00000
-32425000.00000,-40978846.15385,-7096153.84615,  -0.02705,  -0.04929,  -0.03690,39407785.63669,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-16020241.52862,   0.00000
-33234615.38462,-41880769.23077,-7267307.69231,  -0.02782,  -0.05030,  -0.03779,40312386.64495,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-15115640.52036,   0.00000
-34041346.15385,-42775961.53846,-7438461.53846,  -0.02859,  -0.05130,  -0.03868,41212097.13044,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-14215930.03486,   0.00000
-34851923.07692,-43667307.69231,-7609615.38462,  -0.02937,  -0.05229,  -0.03957,42110799.01274,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-13317228.15257,   0.00000
