# sigma_xx, sigma_yy, sigma_xy, epsilon_xx, epsilon_yy, epsilon_xy, vonMises, epsPlastic, hardening, epsilonP__xx, epsilonP__yy, epsilonP__xy, yieldValue, iteration
33273076.92308,33496153.84615,5680769.23077,   0.03443,   0.03501,   0.02954,34804931.89224,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-20623095.27306,   0.00000
33949038.46154,34137500.00000,5790384.61538,   0.03516,   0.03565,   0.03011,35490230.77150,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-19937796.39380,   0.00000
34625000.00000,34778846.15385,5901923.07692,   0.03589,   0.03629,   0.03069,36176502.10750,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-19251525.05781,   0.00000
35298076.92308,35413461.53846,6011538.46154,   0.03662,   0.03692,   0.03126,36857240.63370,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-18570786.53161,   0.00000
35964423.07692,36045192.30769,6121153.84615,   0.03734,   0.03755,   0.03183,37533407.02543,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-17894620.13988,   0.00000
36634615.38462,36673076.92308,6228846.15385,   0.03807,   0.03817,   0.03239,38208652.43060,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-17219374.73471,   0.00000
37304807.69231,37300961.53846,6338461.53846,   0.03880,   0.03879,   0.03296,38884874.89689,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-16543152.26841,   0.00000
37975000.00000,37928846.15385,6448076.92308,   0.03953,   0.03941,   0.03353,39561131.82010,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-15866895.34520,   0.00000
38645192.30769,38556730.76923,6555769.23077,   0.04026,   0.04003,   0.03409,40236481.34962,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-15191545.81569,   0.00000
39312500.00000,39177884.61538,6663461.53846,   0.04099,   0.04064,   0.03465,40907259.37126,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-14520767.79404,   0.00000
39983653.84615,39795192.30769,6771153.84615,   0.04173,   0.04124,   0.03521,41578098.62113,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-13849928.54418,   0.00000
40648076.92308,40409615.38462,6878846.15385,   0.04246,   0.04184,   0.03577,42244355.73797,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-13183671.42734,   0.00000
41312500.00000,41024038.46154,6984615.38462,   0.04319,   0.04244,   0.03632,42909711.66548,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-12518315.49983,   0.00000
41976923.07692,41638461.53846,7092307.69231,   0.04392,   0.04304,   0.03688,43576043.17124,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-11851983.99407,   0.00000
42645192.30769,42249038.46154,7198076.92308,   0.04466,   0.04363,   0.03743,44241521.69680,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-11186505.46850,   0.00000
43303846.15385,42850000.00000,7303846.15385,   0.04539,   0.04421,   0.03798,44897820.54778,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-10530206.61752,   0.00000
43969230.76923,43453846.15385,7409615.38462,   0.04613,   0.04479,   0.03853,45558808.27123,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-9869218.89408,   0.00000
44634615.38462,44057692.30769,7515384.61538,   0.04687,   0.04537,   0.03908,46219844.31903,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-9208182.84627,   0.00000
45293269.23077,44658653.84615,7621153.84615,   0.04760,   0.04595,   0.03963,46876274.66709,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-8551752.49822,   0.00000
45955769.23077,45255769.23077,7725000.00000,   0.04834,   0.04652,   0.04017,47531889.94907,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-7896137.21624,   0.00000
46615384.61538,45846153.84615,7830769.23077,   0.04908,   0.04708,   0.04072,48183925.23329,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-7244101.93201,   0.00000
47275000.00000,46436538.46154,7934615.38462,   0.04982,   0.04764,   0.04126,48835076.91635,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-6592950.24895,   0.00000
47934615.38462,47026923.07692,8038461.53846,   0.05056,   0.04820,   0.04180,49486280.59832,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-5941746.56699,   0.00000
48594230.76923,47617307.69231,8142307.69231,   0.05130,   0.04876,   0.04234,50137534.25306,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-5290492.91225,   0.00000
49250961.53846,48200961.53846,8246153.84615,   0.05204,   0.04931,   0.04288,50784282.63362,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-4643744.53169,   0.00000
49904807.69231,48777884.61538,8348076.92308,   0.05278,   0.04985,   0.04341,51425597.43873,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-4002429.72657,   0.00000
50558653.84615,49354807.69231,8451923.07692,   0.05352,   0.05039,   0.04395,52067906.56840,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-3360120.59691,   0.00000
51219230.76923,49934615.38462,8553846.15385,   0.05427,   0.05093,   0.04448,52714017.84644,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-2714009.31887,   0.00000
51870192.30769,50504807.69231,8655769.23077,   0.05501,   0.05146,   0.04501,53350964.24189,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-2077062.92341,   0.00000
52521153.84615,51075000.00000,8757692.30769,   0.05575,   0.05199,   0.04554,53987969.19044,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-1440057.97487,   0.00000
53178846.15385,51648076.92308,8859615.38462,   0.05650,   0.05252,   0.04607,54629724.01140,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-798303.15390,   0.00000
53826923.07692,52211538.46154,8959615.38462,   0.05724,   0.05304,   0.04659,55261379.42065,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-166647.74465,   0.00000
54127939.50550,52433405.35005,8991717.27533,   0.05799,   0.05355,   0.04712,55529600.91282,   0.00046,55029600.91257,   0.00038,   0.00034,   0.00036,   0.00025,   2.00000
54302310.95793,52538018.27301,8996348.30131,   0.05874,   0.05407,   0.04764,55667327.78146,   0.00110,55167327.78063,   0.00089,   0.00081,   0.00086,   0.00082,   2.00000
54473070.25819,52635526.02335,9002983.40139,   0.05948,   0.05457,   0.04816,55801043.05780,   0.00172,55301043.05709,   0.00139,   0.00126,   0.00134,   0.00072,   2.00000
54644963.71071,52735207.62487,9008192.65227,   0.06023,   0.05508,   0.04868,55935706.66244,   0.00235,55435706.66172,   0.00191,   0.00172,   0.00184,   0.00072,   2.00000
54815918.21230,52830745.25611,9014032.70637,   0.06098,   0.05558,   0.04920,56068396.44233,   0.00298,55568396.44166,   0.00242,   0.00218,   0.00233,   0.00066,   2.00000
54985962.19398,52922188.75423,9020498.07073,   0.06173,   0.05607,   0.04972,56199152.90470,   0.00361,55699152.90409,   0.00293,   0.00264,   0.00281,   0.00061,   2.00000
55154565.79962,53012994.75976,9026912.97463,   0.06248,   0.05656,   0.05024,56328949.10954,   0.00424,55828949.10896,   0.00345,   0.00310,   0.00330,   0.00058,   2.00000
55322448.67326,53103840.50321,9031512.62155,   0.06323,   0.05705,   0.05075,56457606.87014,   0.00487,55957606.86959,   0.00396,   0.00355,   0.00379,   0.00055,   2.00000
55489494.72282,53190657.01677,9036752.40026,   0.06398,   0.05753,   0.05126,56584414.97855,   0.00549,56084414.97804,   0.00448,   0.00400,   0.00427,   0.00051,   2.00000
55654449.87542,53276229.53703,9043724.29011,   0.06473,   0.05801,   0.05178,56710510.71366,   0.00612,56210510.71318,   0.00499,   0.00446,   0.00475,   0.00049,   2.00000
55820032.26754,53359169.00777,9047779.83239,   0.06548,   0.05848,   0.05228,56834438.00595,   0.00674,56334438.00551,   0.00551,   0.00491,   0.00523,   0.00044,   2.00000
55986565.93730,53440316.93310,9052873.99836,   0.06624,   0.05895,   0.05279,56958641.08779,   0.00737,56458641.08735,   0.00603,   0.00536,   0.00572,   0.00044,   2.00000
56148715.78021,53521545.13907,9058644.02184,   0.06699,   0.05942,   0.05330,57081040.16442,   0.00799,56581040.16401,   0.00655,   0.00581,   0.00620,   0.00041,   2.00000
56310155.49295,53598865.67187,9065046.10807,   0.06774,   0.05988,   0.05381,57201719.69047,   0.00861,56701719.69009,   0.00706,   0.00625,   0.00667,   0.00038,   2.00000
56474589.01007,53672371.09569,9069596.14315,   0.06850,   0.06033,   0.05431,57321464.10085,   0.00923,56821464.10049,   0.00758,   0.00670,   0.00715,   0.00036,   2.00000
56634716.47183,53746054.89109,9074830.98972,   0.06925,   0.06078,   0.05481,57439486.57884,   0.00985,56939486.57850,   0.00810,   0.00714,   0.00762,   0.00033,   2.00000
56796517.76512,53818687.85915,9079325.23306,   0.07001,   0.06123,   0.05531,57557657.80589,   0.01047,57057657.80556,   0.00862,   0.00758,   0.00810,   0.00033,   2.00000
56954705.52990,53888125.80063,9085174.97767,   0.07076,   0.06167,   0.05581,57673282.03677,   0.01109,57173282.03648,   0.00914,   0.00802,   0.00857,   0.00029,   2.00000
57114571.90904,53956547.01804,9090277.76916,   0.07152,   0.06211,   0.05631,57789079.03401,   0.01171,57289079.03372,   0.00966,   0.00846,   0.00904,   0.00029,   2.00000
57273164.74488,54024593.20161,9095353.33577,   0.07228,   0.06255,   0.05681,57904136.30036,   0.01233,57404136.30008,   0.01018,   0.00890,   0.00951,   0.00028,   2.00000
57432504.62243,54086120.85010,9099962.73823,   0.07304,   0.06297,   0.05730,58016615.16838,   0.01295,57516615.16813,   0.01070,   0.00933,   0.00998,   0.00025,   2.00000
57586333.66910,54150732.23017,9106369.58983,   0.07379,   0.06340,   0.05780,58128507.57760,   0.01356,57628507.57736,   0.01122,   0.00976,   0.01045,   0.00024,   2.00000
57743221.23860,54211613.69110,9110917.70288,   0.07455,   0.06382,   0.05829,58239607.82064,   0.01418,57739607.82041,   0.01174,   0.01019,   0.01091,   0.00023,   2.00000
57899544.29530,54268784.25590,9116108.28042,   0.07531,   0.06423,   0.05878,58349212.39299,   0.01479,57849212.39277,   0.01226,   0.01062,   0.01138,   0.00021,   2.00000
58054650.48267,54325687.59592,9121271.75194,   0.07607,   0.06464,   0.05927,58458162.51765,   0.01540,57958162.51745,   0.01278,   0.01105,   0.01184,   0.00020,   2.00000
58208556.11048,54382329.94646,9126409.35022,   0.07683,   0.06505,   0.05976,58566466.11883,   0.01601,58066466.11864,   0.01331,   0.01148,   0.01230,   0.00020,   2.00000
58362668.49650,54435957.82833,9130412.60098,   0.07759,   0.06545,   0.06024,58673163.54593,   0.01662,58173163.54575,   0.01383,   0.01190,   0.01276,   0.00018,   2.00000
58514880.49337,54488696.30118,9136172.20328,   0.07835,   0.06585,   0.06073,58779406.58970,   0.01723,58279406.58952,   0.01435,   0.01232,   0.01322,   0.00018,   2.00000
58667334.25836,54538451.53490,9140790.54500,   0.07911,   0.06624,   0.06121,58884084.38651,   0.01784,58384084.38635,   0.01488,   0.01274,   0.01368,   0.00016,   2.00000
58818626.41734,54588010.11698,9145388.54586,   0.07987,   0.06663,   0.06169,58988170.70550,   0.01844,58488170.70535,   0.01540,   0.01316,   0.01413,   0.00016,   2.00000
58969466.74700,54633949.89900,9150626.22358,   0.08063,   0.06701,   0.06217,59090891.67559,   0.01905,58590891.67545,   0.01592,   0.01357,   0.01459,   0.00015,   2.00000
59121930.66143,54679031.31912,9155115.54355,   0.08140,   0.06739,   0.06265,59193898.96515,   0.01966,58693898.96501,   0.01645,   0.01399,   0.01504,   0.00015,   2.00000
59271183.09106,54721223.87965,9160966.83116,   0.08216,   0.06776,   0.06313,59294719.39564,   0.02026,58794719.39551,   0.01697,   0.01440,   0.01549,   0.00013,   2.00000
59419317.84804,54763287.68328,9166787.06477,   0.08292,   0.06813,   0.06361,59394997.84851,   0.02086,58894997.84838,   0.01749,   0.01481,   0.01594,   0.00013,   2.00000
59567780.30292,54802437.93974,9171460.85441,   0.08368,   0.06849,   0.06408,59493824.50061,   0.02146,58993824.50049,   0.01801,   0.01521,   0.01639,   0.00012,   2.00000
59717127.99338,54840119.00502,9177161.13920,   0.08445,   0.06885,   0.06456,59593124.45402,   0.02206,59093124.45390,   0.01854,   0.01562,   0.01684,   0.00012,   2.00000
59864092.26869,54875625.63272,9182440.04471,   0.08521,   0.06920,   0.06503,59690166.11706,   0.02265,59190166.11695,   0.01906,   0.01602,   0.01728,   0.00011,   2.00000
60009969.49869,54911056.30772,9187692.89766,   0.08597,   0.06955,   0.06550,59786711.16763,   0.02325,59286711.16752,   0.01958,   0.01642,   0.01772,   0.00010,   2.00000
60157450.35595,54945693.44126,9192192.57733,   0.08674,   0.06990,   0.06597,59883590.81368,   0.02385,59383590.81358,   0.02011,   0.01682,   0.01817,   0.00010,   2.00000
60301896.28239,54977527.07332,9198055.33201,   0.08750,   0.07024,   0.06644,59978418.69026,   0.02444,59478418.69017,   0.02063,   0.01722,   0.01861,   0.00009,   2.00000
60446016.76427,55005850.58128,9204539.67707,   0.08826,   0.07057,   0.06691,60072045.29952,   0.02503,59572045.29944,   0.02115,   0.01761,   0.01905,   0.00009,   2.00000
60592452.84652,55034072.66878,9208482.51391,   0.08903,   0.07090,   0.06737,60165883.13956,   0.02562,59665883.13947,   0.02168,   0.01800,   0.01949,   0.00009,   2.00000
60735184.80032,55058882.66280,9215566.46414,   0.08979,   0.07122,   0.06784,60257877.61899,   0.02620,59757877.61892,   0.02220,   0.01839,   0.01992,   0.00008,   2.00000
60880226.45862,55083611.34650,9220101.61503,   0.09056,   0.07154,   0.06830,60350097.77180,   0.02679,59850097.77172,   0.02272,   0.01877,   0.02036,   0.00008,   2.00000
61021597.46199,55109083.23536,9225349.29145,   0.09132,   0.07186,   0.06876,60441073.17723,   0.02738,59941073.17716,   0.02325,   0.01916,   0.02079,   0.00007,   2.00000
61165286.40280,55130327.20185,9230486.42460,   0.09209,   0.07217,   0.06922,60531715.85411,   0.02797,60031715.85403,   0.02377,   0.01954,   0.02122,   0.00007,   2.00000
61306089.84900,55148846.61872,9236979.50028,   0.09285,   0.07247,   0.06968,60620435.17609,   0.02854,60120435.17603,   0.02429,   0.01992,   0.02165,   0.00006,   2.00000
61445880.97492,55167416.01732,9243435.03727,   0.09361,   0.07277,   0.07014,60708754.51187,   0.02912,60208754.51181,   0.02481,   0.02029,   0.02207,   0.00006,   2.00000
61587961.04794,55185933.09009,9247342.55540,   0.09438,   0.07307,   0.07059,60797328.00486,   0.02971,60297328.00480,   0.02533,   0.02067,   0.02250,   0.00006,   2.00000
61726484.11673,55201091.58397,9254392.10351,   0.09514,   0.07336,   0.07105,60884163.54198,   0.03028,60384163.54193,   0.02585,   0.02104,   0.02293,   0.00006,   2.00000
61868041.00453,55212693.85356,9259530.36274,   0.09591,   0.07364,   0.07150,60970579.46762,   0.03086,60470579.46757,   0.02638,   0.02141,   0.02335,   0.00005,   2.00000
62006049.84921,55225140.30093,9265379.30578,   0.09667,   0.07392,   0.07195,61055837.54049,   0.03143,60555837.54044,   0.02689,   0.02177,   0.02377,   0.00005,   2.00000
62145586.84890,55236923.47273,9270456.54075,   0.09744,   0.07420,   0.07240,61141514.11281,   0.03201,60641514.11276,   0.02742,   0.02214,   0.02419,   0.00005,   2.00000
62282382.66197,55246016.47126,9276889.45492,   0.09820,   0.07447,   0.07285,61225370.73353,   0.03258,60725370.73349,   0.02794,   0.02250,   0.02461,   0.00005,   2.00000
62418970.16008,55251673.01067,9283925.55818,   0.09896,   0.07473,   0.07330,61308209.06440,   0.03314,60808209.06436,   0.02845,   0.02286,   0.02502,   0.00004,   2.00000
62557063.13677,55256703.72707,9290175.92713,   0.09973,   0.07499,   0.07375,61391485.22040,   0.03371,60891485.22035,   0.02898,   0.02322,   0.02544,   0.00004,   2.00000
62693206.43888,55259702.99703,9295994.16476,   0.10049,   0.07524,   0.07419,61472851.43620,   0.03427,60972851.43616,   0.02949,   0.02357,   0.02585,   0.00004,   2.00000
62827645.95118,55262211.50196,9303554.91374,   0.10125,   0.07549,   0.07464,61554032.03064,   0.03483,61054032.03060,   0.03001,   0.02392,   0.02626,   0.00004,   2.00000
62964320.50592,55264746.83377,9308546.65396,   0.10202,   0.07574,   0.07508,61635523.76252,   0.03540,61135523.76248,   0.03053,   0.02427,   0.02668,   0.00004,   2.00000
63099124.07186,55261024.59541,9315529.23643,   0.10278,   0.07597,   0.07552,61714627.97061,   0.03596,61214627.97058,   0.03104,   0.02461,   0.02708,   0.00003,   2.00000
63232209.67720,55261076.39730,9321831.09256,   0.10354,   0.07621,   0.07596,61794081.75758,   0.03652,61294081.75755,   0.03156,   0.02496,   0.02749,   0.00003,   2.00000
63365131.65169,55257694.11667,9328730.16480,   0.10430,   0.07644,   0.07640,61872588.64246,   0.03707,61372588.64243,   0.03208,   0.02530,   0.02789,   0.00003,   2.00000
63497888.91516,55250887.10525,9336219.54820,   0.10506,   0.07666,   0.07684,61950163.17236,   0.03762,61450163.17233,   0.03259,   0.02563,   0.02829,   0.00003,   2.00000
63632093.53035,55243518.08240,9342910.48815,   0.10583,   0.07688,   0.07728,62028210.00786,   0.03818,61528210.00783,   0.03311,   0.02597,   0.02870,   0.00003,   2.00000
63764490.35520,55234122.20532,9349162.43311,   0.10659,   0.07709,   0.07771,62104455.13821,   0.03873,61604455.13818,   0.03362,   0.02630,   0.02909,   0.00003,   2.00000
63895209.78956,55224309.34065,9357151.92928,   0.10735,   0.07730,   0.07815,62180561.44876,   0.03928,61680561.44873,   0.03414,   0.02663,   0.02949,   0.00003,   2.00000
64026532.81155,55211700.32933,9363940.61244,   0.10811,   0.07750,   0.07858,62255643.64607,   0.03982,61755643.64605,   0.03465,   0.02696,   0.02989,   0.00003,   2.00000
64155367.64318,55196430.24336,9372066.25885,   0.10886,   0.07769,   0.07901,62329100.04218,   0.04036,61829100.04216,   0.03515,   0.02727,   0.03028,   0.00002,   2.00000
64285632.23728,55180635.12357,9379382.45121,   0.10962,   0.07788,   0.07944,62403056.28823,   0.04090,61903056.28821,   0.03566,   0.02759,   0.03067,   0.00002,   2.00000
64414984.60510,55165083.66481,9386648.98674,   0.11038,   0.07807,   0.07987,62476765.44135,   0.04144,61976765.44132,   0.03617,   0.02791,   0.03106,   0.00002,   2.00000
64544200.19763,55146099.31345,9394493.05968,   0.11114,   0.07825,   0.08030,62549617.69651,   0.04198,62049617.69649,   0.03668,   0.02823,   0.03145,   0.00002,   2.00000
64670224.15306,55128134.67035,9403039.64536,   0.11189,   0.07843,   0.08073,62621496.00324,   0.04251,62121496.00322,   0.03719,   0.02854,   0.03183,   0.00002,   2.00000
