# sigma_xx, sigma_yy, sigma_xy, epsilon_xx, epsilon_yy, epsilon_xy, vonMises, epsPlastic, hardening, epsilonP__xx, epsilonP__yy, epsilonP__xy, yieldValue, iteration
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-55428027.16531,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-55428027.16531,   0.00000
-198077.32939,553600.74111,-186226.54900,  -0.00079,   0.00116,  -0.00097,747933.91953,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-54680093.24578,   0.00000
-392768.72152,1103815.54497,-372453.09800,  -0.00158,   0.00232,  -0.00194,1490766.30528,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-53937260.86003,   0.00000
-578148.78621,1653183.86452,-558679.64700,  -0.00234,   0.00346,  -0.00291,2226977.32307,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-53201049.84224,   0.00000
-763528.85089,2202552.18406,-743213.22737,  -0.00311,   0.00460,  -0.00386,2961928.80938,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-52466098.35593,   0.00000
-939597.58813,2751074.01930,-929439.77637,  -0.00386,   0.00574,  -0.00483,3691575.44881,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-51736451.71650,   0.00000
-1118205.77831,3293670.46433,-1112280.38811,  -0.00460,   0.00687,  -0.00578,4415105.16530,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-51012922.00001,   0.00000
-1287502.64103,3835420.42506,-1296813.96848,  -0.00533,   0.00798,  -0.00674,5133362.07771,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-50294665.08760,   0.00000
-1450874.11356,4379709.83872,-1479654.58023,  -0.00606,   0.00910,  -0.00769,5848883.19468,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-49579143.97062,   0.00000
-1610859.64884,4920613.31513,-1660802.22334,  -0.00677,   0.01021,  -0.00864,6558087.65703,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-48869939.50827,   0.00000
-1767459.24686,5458130.85429,-1843642.83509,  -0.00747,   0.01131,  -0.00959,7263551.82888,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-48164475.33642,   0.00000
-1914747.51743,5994801.90913,-2024790.47820,  -0.00816,   0.01240,  -0.01053,7961266.82759,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-47466760.33772,   0.00000
-2062035.78800,6531472.96397,-2205938.12132,  -0.00885,   0.01350,  -0.01147,8659027.11945,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-46769000.04585,   0.00000
-2200012.73112,7067297.53450,-2385392.79581,  -0.00952,   0.01458,  -0.01240,9349074.35951,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-46078952.80580,   0.00000
-2340529.12719,7597196.71483,-2564847.47030,  -0.01019,   0.01565,  -0.01334,10035549.92777,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-45392477.23754,   0.00000
-2471734.19580,8126249.41085,-2744302.14479,  -0.01084,   0.01672,  -0.01427,10715638.60720,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-44712388.55811,   0.00000
-2597013.87422,8657841.55981,-2922063.85065,  -0.01148,   0.01778,  -0.01519,11393094.73458,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-44034932.43073,   0.00000
-2718907.61538,9186047.77151,-3099825.55651,  -0.01211,   0.01884,  -0.01612,12065599.98363,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-43362427.18167,   0.00000
-2834875.96635,9716793.43616,-3277587.26237,  -0.01274,   0.01990,  -0.01704,12736806.32636,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-42691220.83895,   0.00000
-2949997.83300,10238227.77335,-3455348.96824,  -0.01335,   0.02093,  -0.01797,13399434.85285,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-42028592.31245,   0.00000
-3059194.30946,10762201.56349,-3631417.70547,  -0.01396,   0.02197,  -0.01888,14059477.29296,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-41368549.87234,   0.00000
-3159079.45847,11285328.86931,-3807486.44271,  -0.01455,   0.02300,  -0.01980,14713277.68924,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-40714749.47606,   0.00000
-3258964.60748,11808456.17514,-3981862.21131,  -0.01514,   0.02403,  -0.02071,15365855.27416,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-40062171.89115,   0.00000
-3352077.88197,12324811.60645,-4156237.97992,  -0.01571,   0.02505,  -0.02161,16008562.64891,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-39419464.51640,   0.00000
-3445191.15647,12841167.03777,-4330613.74853,  -0.01629,   0.02606,  -0.02252,16651361.33866,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-38776665.82665,   0.00000
-3528993.10352,13356675.98477,-4504989.51714,  -0.01684,   0.02706,  -0.02343,17288001.46840,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-38140025.69690,   0.00000
-3606869.66038,13874724.38471,-4677672.31712,  -0.01739,   0.02807,  -0.02432,17922155.64174,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-37505871.52356,   0.00000
-3687285.67017,14386847.39445,-4850355.11710,  -0.01793,   0.02906,  -0.02522,18552727.67243,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-36875299.49288,   0.00000
-3758390.35252,14898123.91989,-5021344.94845,  -0.01846,   0.03005,  -0.02611,19175877.42085,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-36252149.74446,   0.00000
-3826109.09761,15406014.50806,-5194027.74843,  -0.01898,   0.03102,  -0.02701,19795536.33704,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-35632490.82826,   0.00000
-3887902.45250,15916444.54918,-5365017.57979,  -0.01949,   0.03200,  -0.02790,20412761.13757,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-35015266.02774,   0.00000
-3946309.87014,16423488.65305,-5534314.44251,  -0.01999,   0.03297,  -0.02878,21023853.72731,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-34404173.43799,   0.00000
-4001331.35053,16927146.81966,-5705304.27387,  -0.02049,   0.03393,  -0.02967,21631494.76683,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-33796532.39847,   0.00000
-4047041.50346,17429958.50195,-5872908.16796,  -0.02096,   0.03488,  -0.03054,22230495.15462,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-33197532.01068,   0.00000
-4092751.65640,17932770.18425,-6042205.03069,  -0.02144,   0.03583,  -0.03142,22830986.89011,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-32597040.27520,   0.00000
-4135075.87208,18432195.92929,-6211501.89342,  -0.02190,   0.03677,  -0.03230,23426726.08830,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-32001301.07701,   0.00000
-4171474.69757,18934161.12727,-6379105.78751,  -0.02236,   0.03771,  -0.03317,24020116.66818,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-31407910.49713,   0.00000
-4201101.64855,19429354.45075,-6545016.71299,  -0.02280,   0.03864,  -0.03403,24602550.55410,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-30825476.61120,   0.00000
-4230728.59952,19924547.77422,-6712620.60709,  -0.02324,   0.03956,  -0.03491,25186501.32184,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-30241525.84347,   0.00000
-4256969.61324,20416355.16044,-6878531.53256,  -0.02367,   0.04048,  -0.03577,25764388.98925,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-29663638.17605,   0.00000
-4271359.84658,20913241.45254,-7044442.45803,  -0.02409,   0.04139,  -0.03663,26340248.12766,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-29087779.03765,   0.00000
-4288289.53285,21404202.35445,-7208660.41487,  -0.02450,   0.04230,  -0.03749,26911170.12309,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-28516857.04221,   0.00000
-4295907.89167,21894316.77204,-7372878.37172,  -0.02490,   0.04320,  -0.03834,27476351.76264,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-27951675.40267,   0.00000
-4306065.70344,22378505.79943,-7537096.32856,  -0.02529,   0.04409,  -0.03919,28037947.55635,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-27390079.60896,   0.00000
-4304372.73481,22867773.73271,-7701314.28540,  -0.02567,   0.04498,  -0.04005,28597637.08874,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-26830390.07657,   0.00000
-4305219.21912,23351116.27579,-7863839.27362,  -0.02605,   0.04586,  -0.04089,29152377.65248,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-26275649.51282,   0.00000
