# sigma_xx, sigma_yy, sigma_xy, epsilon_xx, epsilon_yy, epsilon_xy, vonMises, epsPlastic, hardening, epsilonP__xx, epsilonP__yy, epsilonP__xy, yieldValue, iteration
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-55428027.16531,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-55428027.16531,   0.00000
-772584.78920,-396400.15919,260165.07122,  -0.00110,  -0.00012,   0.00135,806737.38115,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-54621289.78416,   0.00000
-1542532.77025,-786647.76603,520330.14244,  -0.00219,  -0.00023,   0.00271,1611527.99193,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-53816499.17338,   0.00000
-2312480.75130,-1176895.37286,780495.21367,  -0.00329,  -0.00034,   0.00406,2416323.73316,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-53011703.43215,   0.00000
-3078912.98814,-1570658.72390,1038902.41278,  -0.00438,  -0.00046,   0.00540,3216940.64919,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-52211086.51611,   0.00000
-3842708.41683,-1958269.52258,1299067.48401,  -0.00547,  -0.00057,   0.00676,4017324.69525,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-51410702.47006,   0.00000
-4600351.29316,-2343243.51310,1557474.68313,  -0.00654,  -0.00068,   0.00810,4811596.51490,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-50616430.65040,   0.00000
-5357994.16949,-2728217.50362,1815881.88225,  -0.00762,  -0.00079,   0.00944,5605870.12164,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-49822157.04367,   0.00000
-6106847.68530,-3104402.13363,2074289.08136,  -0.00869,  -0.00089,   0.01079,6393810.74587,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-49034216.41944,   0.00000
-6858338.00927,-3486739.31600,2330938.40838,  -0.00976,  -0.00100,   0.01212,7181972.99625,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-48246054.16906,   0.00000
-7603675.78088,-3866439.69022,2589345.60750,  -0.01082,  -0.00111,   0.01346,7967447.48670,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-47460579.67860,   0.00000
-8346376.74434,-4239987.51208,2845994.93452,  -0.01188,  -0.00121,   0.01480,8749287.23930,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-46678739.92601,   0.00000
-9089077.70779,-4613535.33393,3102644.26153,  -0.01294,  -0.00131,   0.01613,9531131.35671,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-45896895.80860,   0.00000
-9825626.11889,-4984446.34763,3359293.58855,  -0.01399,  -0.00141,   0.01747,10308583.22182,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-45119443.94348,   0.00000
-10562174.52998,-5355357.36134,3615942.91556,  -0.01505,  -0.00151,   0.01880,11086040.48587,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-44341986.67943,   0.00000
-11292570.38871,-5723631.56688,3872592.24258,  -0.01609,  -0.00161,   0.02014,11859110.58981,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-43568916.57550,   0.00000
-12022966.24745,-6091905.77243,4127483.69749,  -0.01713,  -0.00171,   0.02146,12630464.00027,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-42797563.16503,   0.00000
-12753362.10618,-6460179.97798,4382375.15241,  -0.01817,  -0.00181,   0.02279,13401820.46434,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-42026206.70097,   0.00000
-13474968.60440,-6819664.82301,4637266.60732,  -0.01921,  -0.00190,   0.02411,14166882.59877,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-41261144.56653,   0.00000
-14199211.91078,-7185302.22040,4892158.06223,  -0.02024,  -0.00200,   0.02544,14933860.50333,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-40494166.66198,   0.00000
-14914665.85664,-7542150.25728,5147049.51715,  -0.02126,  -0.00209,   0.02676,15694552.98461,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-39733474.18070,   0.00000
-15630119.80250,-7898998.29416,5400183.09996,  -0.02229,  -0.00218,   0.02808,16453524.30251,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-38974502.86279,   0.00000
-16339421.19600,-8253209.52289,5653316.68277,  -0.02330,  -0.00228,   0.02940,17208121.75639,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-38219905.40892,   0.00000
-17048722.58950,-8607420.75161,5906450.26558,  -0.02431,  -0.00237,   0.03071,17962727.23010,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-37465299.93521,   0.00000
-17758023.98300,-8961631.98033,6159583.84839,  -0.02533,  -0.00246,   0.03203,18717339.75367,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-36710687.41164,   0.00000
-18461172.82414,-9313206.40090,6412717.43120,  -0.02634,  -0.00255,   0.03335,19467584.26595,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-35960442.89935,   0.00000
-19161684.85713,-9658628.26911,6664093.14191,  -0.02734,  -0.00263,   0.03465,20214205.09869,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-35213822.06661,   0.00000
-19858681.14591,-10007565.88153,6917226.72472,  -0.02834,  -0.00272,   0.03597,20960095.62296,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-34467931.54235,   0.00000
-20553040.62653,-10350350.94159,7168602.43543,  -0.02933,  -0.00281,   0.03728,21702364.91354,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-33725662.25177,   0.00000
-21247400.10716,-10693136.00164,7419978.14613,  -0.03033,  -0.00289,   0.03858,22444644.28106,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-32983382.88424,   0.00000
-21935607.03543,-11033284.25354,7669595.98474,  -0.03132,  -0.00297,   0.03988,23180822.62224,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-32247204.54307,   0.00000
-22617661.41133,-11370795.69729,7920971.69545,  -0.03229,  -0.00305,   0.04119,23914392.59627,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-31513634.56903,   0.00000
-23303231.53144,-11704791.39683,8170589.53405,  -0.03328,  -0.00313,   0.04249,24648709.44909,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-30779317.71622,   0.00000
-23985285.90735,-12042302.84058,8420207.37266,  -0.03426,  -0.00321,   0.04379,25380555.50501,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-30047471.66029,   0.00000
-24658550.92274,-12371024.92381,8669825.21126,  -0.03523,  -0.00328,   0.04508,26106176.48769,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-29321850.67762,   0.00000
-25334452.74629,-12705899.55941,8919443.04987,  -0.03620,  -0.00336,   0.04638,26833687.04707,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-28594340.11823,   0.00000
-26007717.76168,-13034621.64264,9169060.88847,  -0.03717,  -0.00344,   0.04768,27559336.28474,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-27868690.88057,   0.00000
-26674830.22471,-13360706.91772,9416920.85497,  -0.03813,  -0.00351,   0.04897,28278890.77232,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-27149136.39299,   0.00000
-27341942.68774,-13686792.19280,9664780.82147,  -0.03909,  -0.00358,   0.05026,28998458.36826,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-26429568.79705,   0.00000
-28006418.34262,-14006724.91552,9912640.78798,  -0.04005,  -0.00365,   0.05155,29716173.30380,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-25711853.86151,   0.00000
-28667378.25329,-14330173.38244,10160500.75448,  -0.04100,  -0.00372,   0.05283,30431419.14278,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-24996608.02252,   0.00000
-29319548.80345,-14644832.48885,10406602.84888,  -0.04194,  -0.00378,   0.05411,31138711.09009,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-24289316.07522,   0.00000
-29980508.71412,-14968280.95578,10654462.81538,  -0.04289,  -0.00386,   0.05540,31853985.52068,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-23574041.64463,   0.00000
-30626526.71192,-15280303.25403,10900564.90978,  -0.04382,  -0.00392,   0.05668,32556967.55308,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-22871059.61223,   0.00000
-31278697.26208,-15594962.36044,11146667.00418,  -0.04476,  -0.00399,   0.05796,33264308.24257,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-22163718.92274,   0.00000
-31922078.45172,-15900832.10634,11392769.09858,  -0.04570,  -0.00404,   0.05924,33965475.23009,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-21462551.93521,   0.00000
