# sigma_xx, sigma_yy, sigma_xy, epsilon_xx, epsilon_yy, epsilon_xy, vonMises, epsPlastic, hardening, epsilonP__xx, epsilonP__yy, epsilonP__xy, yieldValue, iteration
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-55428027.16531,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-55428027.16531,   0.00000
-354289.24480,226847.07041,-289293.73586,  -0.00082,   0.00069,  -0.00150,713037.54208,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-54714989.62322,   0.00000
-704118.01349,455605.77344,-576038.62823,  -0.00164,   0.00138,  -0.00300,1421133.53823,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-54006893.62707,   0.00000
-1062867.73439,680541.21123,-862783.52061,  -0.00247,   0.00207,  -0.00449,2132917.17294,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-53295109.99236,   0.00000
-1420980.24442,898467.32943,-1146979.56949,  -0.00329,   0.00274,  -0.00596,2837220.31590,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-52590806.84940,   0.00000
-1781641.59794,1118942.29112,-1431175.61837,  -0.00412,   0.00343,  -0.00744,3544661.29804,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-51883365.86726,   0.00000
-2141665.74059,1332407.93322,-1712822.82377,  -0.00494,   0.00410,  -0.00891,4244632.08593,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-51183395.07938,   0.00000
-2504238.72672,1548422.41881,-1994470.02917,  -0.00577,   0.00477,  -0.01037,4947744.44224,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-50480282.72306,   0.00000
-2875095.45419,1753604.31958,-2273568.39108,  -0.00660,   0.00543,  -0.01182,5647160.47892,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-49780866.68638,   0.00000
-3239580.07294,1965158.32906,-2551392.33124,  -0.00743,   0.00610,  -0.01327,6344432.40598,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-49083594.75933,   0.00000
-3612348.43302,2165879.75372,-2829216.27141,  -0.00826,   0.00676,  -0.01471,7041122.26671,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-48386904.89859,   0.00000
-3985116.79311,2366601.17838,-3104491.36809,  -0.00910,   0.00742,  -0.01614,7734774.66086,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-47693252.50444,   0.00000
-4357885.15319,2567322.60304,-3378492.04302,  -0.00993,   0.00807,  -0.01757,8426922.97734,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-47001104.18797,   0.00000
-4732565.14589,2763583.55160,-3651218.29621,  -0.01077,   0.00872,  -0.01899,9116336.50325,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-46311690.66205,   0.00000
-5111705.61469,2957932.86754,-3922670.12766,  -0.01161,   0.00937,  -0.02040,9806171.83096,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-45621855.33435,   0.00000
-5492757.71611,3147821.70738,-4192847.53736,  -0.01245,   0.01001,  -0.02180,10493297.96661,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-44934729.19869,   0.00000
-5875721.45015,3333250.07111,-4461750.52532,  -0.01329,   0.01065,  -0.02320,11177726.10097,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-44250301.06433,   0.00000
-6256773.55157,3523138.91095,-4729379.09153,  -0.01414,   0.01129,  -0.02459,11861883.71180,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-43566143.45351,   0.00000
-6641648.91822,3704106.79858,-4994458.81426,  -0.01498,   0.01192,  -0.02597,12540619.64107,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-42887407.52424,   0.00000
-7030984.76097,3883163.05360,-5259538.53698,  -0.01583,   0.01255,  -0.02735,13221361.47037,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-42206665.69494,   0.00000
-7415860.12763,4064130.94123,-5523343.83797,  -0.01667,   0.01318,  -0.02872,13898674.38994,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-41529352.77536,   0.00000
-7807107.60300,4238726.72014,-5784600.29546,  -0.01752,   0.01380,  -0.03008,14573768.58165,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-40854258.58366,   0.00000
-8200266.71098,4408862.02295,-6044582.33121,  -0.01836,   0.01442,  -0.03143,15246219.51912,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-40181807.64619,   0.00000
-8595974.66246,4581546.16924,-6304564.36696,  -0.01922,   0.01504,  -0.03278,15921896.74806,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-39506130.41725,   0.00000
-8991045.40306,4747220.99595,-6561997.55923,  -0.02007,   0.01565,  -0.03412,16590265.82183,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-38837761.34347,   0.00000
-9390576.61976,4910984.19003,-6818156.32975,  -0.02092,   0.01626,  -0.03545,17259184.09114,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-38168843.07416,   0.00000
-9785647.36037,5076659.01674,-7073040.67852,  -0.02177,   0.01687,  -0.03678,17924660.92456,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-37503366.24075,   0.00000
-10187090.20969,5235961.73472,-7326650.60555,  -0.02262,   0.01748,  -0.03810,18589533.18514,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-36838493.98016,   0.00000
-10588533.05901,5395264.45271,-7578986.11084,  -0.02348,   0.01808,  -0.03941,19252972.19343,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-36175054.97188,   0.00000
-10991887.54095,5550106.69459,-7828772.77264,  -0.02433,   0.01867,  -0.04071,19912319.65488,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-35515707.51042,   0.00000
-11399702.49899,5703037.30385,-8078559.43444,  -0.02520,   0.01927,  -0.04201,20573773.29919,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-34854253.86611,   0.00000
-11804968.61354,5853419.06963,-8327071.67450,  -0.02605,   0.01986,  -0.04330,21230628.70447,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-34197398.46084,   0.00000
-12214695.20420,6001889.20279,-8573035.07107,  -0.02691,   0.02045,  -0.04458,21886605.29147,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-33541421.87383,   0.00000
-12621872.95137,6147810.49247,-8817724.04589,  -0.02777,   0.02103,  -0.04585,22537988.05717,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-32890039.10813,   0.00000
-13033511.17464,6291820.14953,-9062413.02072,  -0.02863,   0.02162,  -0.04712,23191505.16537,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-32236521.99994,   0.00000
-13447061.03053,6431369.33048,-9304553.15205,  -0.02949,   0.02219,  -0.04838,23840996.32563,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-31587030.83968,   0.00000
-13860610.88642,6570918.51143,-9545418.86165,  -0.03035,   0.02277,  -0.04964,24489089.66488,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-30938937.50042,   0.00000
-14274160.74230,6710467.69239,-9785010.14949,  -0.03121,   0.02335,  -0.05088,25135783.39583,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-30292243.76948,   0.00000
-14695994.33953,6839184.28852,-10023327.01560,  -0.03208,   0.02391,  -0.05212,25780934.00821,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-29647093.15709,   0.00000
-15111455.82803,6974272.99337,-10259095.03822,  -0.03294,   0.02448,  -0.05335,26422246.16323,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-29005781.00208,   0.00000
-15533289.42526,7102989.58950,-10494863.06083,  -0.03381,   0.02504,  -0.05457,27064640.89089,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-28363386.27442,   0.00000
-15950662.54638,7233617.81825,-10728082.23996,  -0.03467,   0.02561,  -0.05579,27702077.62713,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-27725949.53817,   0.00000
-16374407.77622,7357873.93828,-10961301.41909,  -0.03554,   0.02616,  -0.05700,28340620.20397,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-27087406.96134,   0.00000
-16798153.00606,7482130.05831,-11191971.75474,  -0.03641,   0.02672,  -0.05820,28976315.76704,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-26451711.39826,   0.00000
-17223809.86851,7601925.70223,-11421367.66863,  -0.03728,   0.02727,  -0.05939,29609558.28723,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-25818468.87807,   0.00000
-17649466.73097,7721721.34616,-11649489.16079,  -0.03814,   0.02782,  -0.06058,30241440.33544,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-25186586.82987,   0.00000
