# sigma_xx, sigma_yy, sigma_xy, epsilon_xx, epsilon_yy, epsilon_xy, vonMises, epsPlastic, hardening, epsilonP__xx, epsilonP__yy, epsilonP__xy, yieldValue, iteration
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-55428027.16531,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-55428027.16531,   0.00000
-378586.05121,-322499.22881,33301.55080,  -0.00044,  -0.00029,   0.00017,358561.60008,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-55069465.56522,   0.00000
-759801.17221,-651132.95381,66603.10160,  -0.00087,  -0.00059,   0.00035,721005.05039,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-54707022.11491,   0.00000
-1132252.72722,-971003.11282,98151.93920,  -0.00130,  -0.00088,   0.00051,1074394.60641,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-54353632.55890,   0.00000
-1501198.85583,-1294378.69822,129700.77680,  -0.00172,  -0.00118,   0.00067,1427011.30790,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-54001015.85740,   0.00000
-1861381.41844,-1608990.71763,159496.90120,  -0.00213,  -0.00148,   0.00083,1770583.03238,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-53657444.13292,   0.00000
-2215429.48484,-1920973.66724,189293.02560,  -0.00253,  -0.00177,   0.00098,2109497.92111,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-53318529.24420,   0.00000
-2572106.62105,-2239091.11304,217336.43680,  -0.00293,  -0.00207,   0.00113,2451894.32600,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-52976132.83931,   0.00000
-2920020.19126,-2548444.99285,245379.84800,  -0.00333,  -0.00236,   0.00128,2785715.84569,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-52642311.31962,   0.00000
-3261799.26526,-2855169.80285,273423.25921,  -0.00371,  -0.00265,   0.00142,3114902.74662,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-52313124.41869,   0.00000
-3606207.40907,-3168029.10906,299713.95721,  -0.00409,  -0.00295,   0.00156,3447615.93515,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-51980411.23016,   0.00000
-3935717.49068,-3469495.77947,326004.65521,  -0.00446,  -0.00324,   0.00170,3767114.94552,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-51660912.21979,   0.00000
-4265227.57228,-3770962.44987,350542.64001,  -0.00482,  -0.00354,   0.00182,4086190.33500,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-51341836.83031,   0.00000
-4597366.72369,-4078563.61648,375080.62481,  -0.00519,  -0.00384,   0.00195,4409293.11117,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-51018734.05414,   0.00000
-4914607.81289,-4374772.14728,399618.60961,  -0.00553,  -0.00413,   0.00208,4719194.53085,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-50708832.63446,   0.00000
-5231848.90210,-4670980.67809,422403.88121,  -0.00588,  -0.00442,   0.00220,5028689.03529,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-50399338.13001,   0.00000
-5542955.49511,-4964560.13910,445189.15281,  -0.00622,  -0.00471,   0.00231,5333615.77515,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-50094411.39015,   0.00000
-5856691.15791,-5264274.09630,466221.71121,  -0.00655,  -0.00501,   0.00242,5642186.95007,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-49785840.21524,   0.00000
-6155528.75852,-5552595.41771,489006.98281,  -0.00687,  -0.00530,   0.00254,5938019.27239,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-49490007.89292,   0.00000
-6454366.35912,-5840916.73911,508286.82801,  -0.00719,  -0.00560,   0.00264,6233041.26749,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-49194985.89781,   0.00000
-6753203.95973,-6129238.06052,529319.38641,  -0.00751,  -0.00589,   0.00275,6528542.35050,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-48899484.81481,   0.00000
-7042401.63774,-6418435.73852,548599.23161,  -0.00781,  -0.00619,   0.00285,6818608.30015,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-48609418.86516,   0.00000
-7328970.24594,-6701498.92033,567879.07681,  -0.00811,  -0.00648,   0.00295,7104665.11473,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-48323362.05058,   0.00000
-7615538.85415,-6984562.10213,585406.20881,  -0.00841,  -0.00677,   0.00304,7390361.08844,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-48037666.07687,   0.00000
-7889838.46995,-7262367.14434,602933.34081,  -0.00869,  -0.00706,   0.00314,7667020.91970,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-47761006.24560,   0.00000
-8164138.08576,-7540172.18654,620460.47281,  -0.00898,  -0.00736,   0.00323,7943755.65836,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-47484271.50695,   0.00000
-8438437.70156,-7817977.22875,636234.89161,  -0.00926,  -0.00765,   0.00331,8220150.21197,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-47207876.95334,   0.00000
-8700468.32497,-8090524.13136,653762.02361,  -0.00952,  -0.00794,   0.00340,8487967.67236,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-46940059.49294,   0.00000
-8962498.94837,-8363071.03396,667783.72921,  -0.00979,  -0.00823,   0.00347,8755063.36348,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-46672963.80182,   0.00000
-9224529.57178,-8635617.93657,683558.14801,  -0.01005,  -0.00852,   0.00355,9022642.91467,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-46405384.25064,   0.00000
-9474291.20278,-8902906.69957,697579.85361,  -0.01030,  -0.00881,   0.00363,9280897.79224,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-46147129.37307,   0.00000
-9724052.83379,-9170195.46258,711601.55921,  -0.01055,  -0.00910,   0.00370,9539253.29882,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-45888773.86648,   0.00000
-9973814.46479,-9437484.22558,725623.26481,  -0.01079,  -0.00940,   0.00377,9797701.47398,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-45630325.69133,   0.00000
-10217441.59960,-9702143.91879,737892.25721,  -0.01103,  -0.00969,   0.00384,10051371.82332,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-45376655.34198,   0.00000
-10454934.23820,-9964174.54219,751913.96281,  -0.01126,  -0.00998,   0.00391,10301056.18266,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-45126970.98265,   0.00000
-10692426.87681,-10226205.16560,762430.24201,  -0.01148,  -0.01027,   0.00396,10550081.19714,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-44877945.96817,   0.00000
-10921155.94941,-10479472.22300,774699.23441,  -0.01170,  -0.01055,   0.00403,10790899.48246,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-44637127.68285,   0.00000
-11146379.59561,-10736244.70681,785215.51362,  -0.01191,  -0.01085,   0.00408,11031235.64108,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-44396791.52423,   0.00000
-11371603.24182,-10993017.19061,795731.79282,  -0.01212,  -0.01114,   0.00414,11271695.72773,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-44156331.43757,   0.00000
-11590692.39182,-11247160.60462,806248.07202,  -0.01232,  -0.01143,   0.00419,11507845.18488,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-43920181.98042,   0.00000
-11807152.47203,-11495169.52242,816764.35122,  -0.01252,  -0.01171,   0.00425,11739840.91119,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-43688186.25411,   0.00000
-12020107.12583,-11746683.86663,825527.91722,  -0.01271,  -0.01200,   0.00429,11971451.36377,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-43456575.80154,   0.00000
-12224298.21363,-11989434.64483,836044.19642,  -0.01290,  -0.01229,   0.00435,12194855.27189,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-43233171.89342,   0.00000
-12431118.37124,-12238319.91923,844807.76242,  -0.01308,  -0.01258,   0.00439,12422329.70463,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-43005697.46068,   0.00000
-12631804.03264,-12484576.12384,851818.61522,  -0.01325,  -0.01287,   0.00443,12645203.83164,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-42782823.33366,   0.00000
-12829860.62425,-12724697.83224,860582.18122,  -0.01343,  -0.01315,   0.00448,12864251.39517,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-42563775.77014,   0.00000
-13021782.71965,-12962190.47085,867593.03402,  -0.01359,  -0.01343,   0.00451,13078705.29281,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-42349321.87249,   0.00000
