# sigma_xx, sigma_yy, sigma_xy, epsilon_xx, epsilon_yy, epsilon_xy, vonMises, epsPlastic, hardening, epsilonP__xx, epsilonP__yy, epsilonP__xy, yieldValue, iteration
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-55428027.16531,   0.00000
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-55428027.16531,   0.00000
-142784.24473,449703.64930,-138780.94815,  -0.00061,   0.00093,  -0.00072,587036.42422,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-54840990.74108,   0.00000
-285568.48947,899407.29860,-276227.46411,  -0.00122,   0.00186,  -0.00144,1173128.32649,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-54254898.83882,   0.00000
-421680.57323,1355783.10886,-413673.98007,  -0.00182,   0.00280,  -0.00215,1760979.33775,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-53667047.82755,   0.00000
-557792.65699,1812158.91913,-549786.06383,  -0.00243,   0.00373,  -0.00286,2347904.53016,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-53080122.63515,   0.00000
-687232.57979,2275206.89037,-685898.14759,  -0.00303,   0.00468,  -0.00357,2936634.14816,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-52491393.01715,   0.00000
-816672.50258,2738254.86160,-820675.79916,  -0.00362,   0.00562,  -0.00427,3524454.20117,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-51903572.96414,   0.00000
-941441.91270,3203304.48113,-955453.45073,  -0.00421,   0.00656,  -0.00497,4111188.57036,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-51316838.59495,   0.00000
-1062208.02624,3677695.12601,-1088896.67011,  -0.00480,   0.00752,  -0.00566,4702902.55973,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-50725124.60557,   0.00000
-1184975.78806,4147415.25822,-1222339.88949,  -0.00539,   0.00847,  -0.00636,5291705.96526,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-50136321.20005,   0.00000
-1296400.87624,4625809.19968,-1354448.67667,  -0.00597,   0.00943,  -0.00704,5880413.48349,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-49547613.68182,   0.00000
-1410494.82881,5106872.00553,-1486557.46385,  -0.00655,   0.01039,  -0.00773,6473207.33317,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-48954819.83214,   0.00000
-1517249.40431,5587267.59529,-1618666.25104,  -0.00712,   0.01135,  -0.00842,7060957.77240,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-48367069.39290,   0.00000
-1620000.68323,6077004.21040,-1749440.60602,  -0.00769,   0.01232,  -0.00910,7653806.93915,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-47774220.22616,   0.00000
-1722751.96215,6566740.82551,-1878880.52882,  -0.00826,   0.01330,  -0.00977,8245811.12804,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-47182216.03726,   0.00000
-1820832.72839,7058479.08891,-2008320.45161,  -0.00882,   0.01427,  -0.01044,8836850.21488,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-46591176.95042,   0.00000
-1916911.84634,7554887.86499,-2136425.94222,  -0.00938,   0.01525,  -0.01111,9430052.12844,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-45997975.03686,   0.00000
-2008320.45161,8053298.28936,-2264531.43282,  -0.00994,   0.01622,  -0.01178,10022318.88646,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-45405708.27884,   0.00000
-2099729.05689,8551708.71374,-2392636.92342,  -0.01049,   0.01720,  -0.01244,10614659.18676,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-44813367.97854,   0.00000
-2184465.50119,9056791.29908,-2519407.98183,  -0.01104,   0.01819,  -0.01310,11208204.85367,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-44219822.31163,   0.00000
-2262529.78453,9568546.04538,-2644844.60804,  -0.01158,   0.01918,  -0.01375,11803001.47729,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-43625025.68802,   0.00000
-2340594.06786,10080300.79169,-2770281.23425,  -0.01212,   0.02017,  -0.01441,12397907.53423,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-43030119.63107,   0.00000
-2418658.35120,10592055.53800,-2895717.86047,  -0.01266,   0.02116,  -0.01506,12992907.99265,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-42435119.17265,   0.00000
-2490050.47356,11110482.44528,-3019820.05449,  -0.01320,   0.02216,  -0.01570,13589215.32269,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-41838811.84261,   0.00000
-2556772.08325,11630911.00085,-3142587.81631,  -0.01373,   0.02316,  -0.01634,14183805.45886,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-41244221.70645,   0.00000
-2623493.69294,12151339.55641,-3265355.57814,  -0.01425,   0.02416,  -0.01698,14778510.61556,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-40649516.54975,   0.00000
-2688213.65434,12676438.62466,-3388123.33997,  -0.01478,   0.02517,  -0.01762,15376400.86482,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-40051626.30048,   0.00000
-2748263.10306,13203539.34120,-3509556.66960,  -0.01530,   0.02617,  -0.01825,15972606.71496,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-39455420.45035,   0.00000
-2801640.39081,13737312.21870,-3629655.56704,  -0.01581,   0.02719,  -0.01887,16570248.73840,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-38857778.42690,   0.00000
-2855017.67856,14271085.09621,-3749754.46448,  -0.01633,   0.02820,  -0.01950,17168027.59904,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-38259999.56626,   0.00000
-2901722.80534,14811530.13468,-3869853.36192,  -0.01683,   0.02922,  -0.02012,17768164.51048,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-37659862.65482,   0.00000
-2948427.93212,15351975.17316,-3988617.82716,  -0.01734,   0.03024,  -0.02074,18367574.08901,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-37060453.07630,   0.00000
-2990462.54622,15894421.85992,-4106047.86021,  -0.01784,   0.03126,  -0.02135,18965391.45018,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-36462635.71513,   0.00000
-3030495.51204,16441539.05936,-4223477.89326,  -0.01834,   0.03229,  -0.02196,19566487.07776,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-35861540.08755,   0.00000
-3065857.96517,16990657.90710,-4340907.92631,  -0.01883,   0.03331,  -0.02257,20166886.96678,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-35261140.19853,   0.00000
-3101220.41831,17539776.75483,-4457003.52717,  -0.01933,   0.03434,  -0.02318,20766576.31437,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-34661450.85094,   0.00000
-3129910.71047,18095567.76353,-4571764.69583,  -0.01981,   0.03538,  -0.02377,21367885.30477,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-34060141.86054,   0.00000
-3156599.35435,18656029.28492,-4686525.86450,  -0.02030,   0.03642,  -0.02437,21972522.20831,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-33455504.95699,   0.00000
-3180619.13384,19213821.94191,-4799952.60097,  -0.02078,   0.03745,  -0.02496,22572500.44428,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-32855526.72102,   0.00000
-3197966.75236,19778286.75987,-4913379.33744,  -0.02125,   0.03849,  -0.02555,23175025.59917,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-32253001.56614,   0.00000
-3215314.37087,20342751.57783,-5026806.07391,  -0.02172,   0.03953,  -0.02614,23777730.49865,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-31650296.66666,   0.00000
-3230660.34110,20911886.90847,-5137563.94599,  -0.02219,   0.04058,  -0.02672,24382105.60847,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-31045921.55684,   0.00000
-3236665.28597,21485025.53569,-5249656.25027,  -0.02265,   0.04163,  -0.02730,24985972.72472,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-30442054.44059,   0.00000
-3245339.09523,22060833.02730,-5360414.12235,  -0.02311,   0.04268,  -0.02787,25593154.98894,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-29834872.17637,   0.00000
-3251344.04011,22633971.65453,-5469837.56224,  -0.02357,   0.04373,  -0.02844,26195726.91566,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-29232300.24965,   0.00000
-3250676.82401,23213782.44272,-5579261.00213,  -0.02402,   0.04478,  -0.02901,26800961.91717,   0.00000,54928027.16531,   0.00000,   0.00000,   0.00000,-28627065.24814,   0.00000
